labels	text
O O O O O O B-tim O O O B-geo O O O O O O B-geo O B-tim O O O O O O B-tim O	President Mikhail Saakashvili told cabinet members Friday that gas from Iran is expected to begin flowing into Georgia beginning Sunday or , at the latest , Monday .
O O O O O O B-geo O O O O O O O	President Saakashvili says the agreement with Iran shows his country has alternative sources .
O O B-gpe O O O O O O O O O O O O O O O O O O O O O O O O	Millions of Georgians have also been without electricity because of a breakdown of a unit at a power station , as well as downed power lines .
B-gpe O O O O B-per I-per O O O O O O O O O O O O O O O O O O O O B-tim O O O O	Peru 's former President , Alberto Fujimori , has told authorities he is trying to form a political alliance to support his bid to run in next April 's presidential election .
O O O O O B-gpe O O B-geo B-tim O B-per I-per O O O O O O O O O B-org I-org O O O O O O O	In a visit to the Peruvian consulate in Tokyo Wednesday , Mr. Fujimori had his signature validated on a document joining his Si Cumple party with two other political parties .
O O O O O O B-gpe O O O B-geo O B-tim O O O O O O O	The disgraced ex-president and son of Japanese parents fled to Japan in 2000 , where he was granted citizenship .
O O O O O O B-geo O O O O O O O O O O O O O O O O O O O	The exiled president is wanted in Peru to face charges of corruption and human rights abuses related to the death squad murders of 25 people .
O O O B-geo O O O O B-tim O B-tim O O O O O O O O O O O	Mr. Fujimori , Peru 's hard-line ruler from 1990 to 2000 , has denied the charges , calling them politically motivated .
B-gpe O O O O B-gpe O O O O	Tokyo has refused requests from Lima for his extradition .
O B-gpe O O B-geo O O O O O O O O O O O O O O O O O O O O O	The British Embassy in Sudan 's capital has re-opened to the public , four days after it was closed because of a possible terrorist threat .
O O O O O O O O O O O O O O O O O O O O O O O B-geo O	Earlier this week , the government said it had broken up a plot to attack several Western diplomatic missions in the capital , Khartoum .
O B-gpe O O O B-gpe O O O O O B-geo O	The British Embassy has advised British citizens to avoid travel to Khartoum .
O O O B-gpe O O B-tim O O O O O O O B-gpe O O B-geo O O O O O O B-gpe O O	At least one Kenyan was wounded Friday when protesters tried to march on the Danish embassy in Nairobi , shouting anti-Denmark slogans and burning Danish flags .
O O O B-tim O O O O B-geo I-geo O O O O B-geo O B-geo O B-geo O B-geo O B-geo O O B-geo O	Muslims also demonstrated Friday in cities across the Middle East as well as in India , Pakistan , Afghanistan , Bangladesh , Malaysia , and Venezuela .
O B-geo O O B-org O O O B-gpe B-org O O B-org I-org O O O O O O O O B-gpe O O O O O O O O O O O B-per I-per O O O O O O O O	In France , a Muslim organization - the French Council of the Muslim Faith - said it was launching legal action against French newspapers that published the cartoons , one of which depicts the Prophet Muhammad wearing a turban shaped like a bomb .
O O O O O O O O O O B-geo O O O B-tim O O O O O O O O O O O	The death toll from a coal mining accident in northwestern China rose to 32 Wednesday after searchers recovered the body of the last missing miner .
B-geo O O O O O O O O O O O O O O B-geo O O B-tim O O O O O O	China 's state-run media say 39 people were working at the privately-owned coal mine in Shaanxi province on Saturday when a gas explosion occurred .
O O O O O B-geo O O O O O O O O O O O O O O O O O B-geo O O B-gpe O O O O B-geo O	A foreign office spokeswoman in Islamabad also said that the two sides have been holding secret talks on possible reduction of forces in Kashmir and a Pakistani proposal of self-rule in Kashmir .
B-org O O O O O O O O O	India has not made any comment about the talks .
O O O O O O O O O O O O O O O O O O O O B-geo B-tim O	Iraqi officials say at least two people were killed and several others wounded in a car bomb blast in central Baghdad Tuesday .
O B-tim O O O O O O O O O O O O O O O O O O O O O O O O B-geo O	On Monday , dozens of people were killed and scores were hurt in a series of car bombings and other attacks in cities and towns across Iraq .
O B-tim O O O O O O O O O O O B-gpe O O O B-per I-per O O O O O B-geo O	Also Monday , an al-Qaida-linked group claimed responsibility for gunning down a top Iraqi security official ( Wael al-Rubaei ) and his driver in Baghdad .
B-geo O O B-org I-org O O O O O O O B-org I-org O O O O O O O O O O O O O O O O O O B-org I-org I-org O	Iran 's hard-line Guardian Council has approved a bill that would block United Nations inspections of its nuclear facilities and allow it to resume uranium enrichment if it is referred to the U.N. Security Council .
O O O O O O O B-gpe O B-gpe O O O O O O O O	The move could jeopardize nuclear talks with Europe that Iran said it expects will resume within weeks .
O O O O B-tim O O B-gpe O O O O O O O O O	Those talks collapsed in August , when Tehran restarted converting uranium - the precursor of enrichment .
O O O B-gpe O O O O O O O O O O O O O O O O O O O O O O O O	Last year , Tehran suspended enrichment as a good faith measure to allay international concerns it is secretly pursuing nuclear weapons , a charge its government denies .
O O B-per I-per O O O O O O B-geo O O O O O O O O O	He said President Mwanawasa remains in stable condition in a Paris hospital , and is being treated for hypertension .
O O O O O B-geo B-tim O O O O B-tim O O B-geo O O B-org I-org O O	Mr. Mwanawasa was flown to France Tuesday after suffering a stroke Sunday while in Egypt for an African Union summit .
O O O O O O O O O B-geo O O O O O B-per I-per O O O O B-gpe B-per I-per I-per O O O O O O O O O O O B-gpe O	The summit was dominated by the political crisis in Zimbabwe , and the absence of Mr. Mwanawasa , a critic of Zimbabwean President Robert Mugabe , was said to hurt attempts to put more pressure on Harare .
O O O O O O O O O O B-gpe O O O B-tim O	Mr. Mwanawasa is 59 years old and has served as Zambia 's president since 2002 .
O O O O O O O O B-org I-org I-org I-org O	He is also the current leader of the Southern African Development Community .
O O O I-per O O B-per I-per O O O O O O B-org I-org I-org O O O O O O O O O	U.S. President Barack Obama has named Gene Sperling as the new head of the National Economic Council , which oversees the administration 's economic policies .
O O B-per I-per O O O O O O O O O	He succeeds Lawrence Summers , another top economic official from the Clinton-era .
O O B-gpe O O O O O O B-gpe I-gpe O O O O O O O O B-tim O O O O O O B-gpe O O B-geo O	Authorities in Bosnia-Herzegovina say they have arrested a former Bosnian Serb police officer for his suspected role in the 1995 massacre of Muslims near the eastern Bosnian town of Srebrenica .
O O O O O O O B-per I-per O O B-tim O O O O O B-geo O O O O O	The state prosecutor 's office says 37-year-old Dragan Neskovic was arrested Wednesday in the northeastern town of Bijeljina on suspicion of genocide .
O O O O O O O O O O B-gpe O O B-tim I-tim O O O O O O O O B-org I-org O O O	More than 8,000 Muslim men and boys were killed by Serb forces in July 1995 in what was supposed to have been a United Nations safe haven .
O B-geo O O O O O O O O B-eve I-eve I-eve O	The Srebrenica killings are considered the worst European massacre since World War II .
O B-org O O O O O B-geo O O O O B-gpe O O O O O O O O	The U.N. war crimes tribunal in The Hague has already sentenced 14 Serbs for their key roles in the killings .
B-geo O O B-org O O O O O O O O O O O O O O O O O O O	China 's official Xinhua news agency says archaeologists have discovered the ruins of 29 villages that date back more than 4,500 years .
O O O O O O O O O O O O O B-geo O O O O O O O O O O	The report said the ancient communities were discovered in the northern part of Shaanxi province , a region known for its archaeological treasures .
O O O O O O O B-org I-org I-org I-org I-org O O O O O O O O O O O O O B-tim O O O O O O B-tim I-tim I-tim O	The report quoted an official with the Shaanxi Provincial Archaeological Research Institute as saying the discovery will help scientists better understand the environment during the Neolithic period , also known as the New Stone Age .
O B-org I-org O O O O O O O O O O B-geo O O O O O O O O B-org O O	A United Nations expert on extrajudicial killings says he would like to visit Thailand to investigate last month 's deaths of 87 Muslim protesters .
O O O O O B-geo O O O O O O O O O O O O O O O O O O O O O	He said a visit to Thailand would allow him to speak with those involved and to recommend ways to bring peace and stability to the region .
B-gpe O O O O B-per I-per O O O	Thailand has not responded to Mr. Alston 's request .
O O B-gpe O O B-per I-per I-per O O O O O O O O O O O O O O O O O O	Meanwhile , Thailand 's revered King Bhumibol Adulyadej warned that the country could fall into ruin if the violence in the south does not end .
O O O O O O O B-tim O O O O O O B-geo O O O O O O	Hundreds of people have been killed since January when an insurgency flared up in Thailand 's three Muslim-majority southern provinces .
O O O O O B-gpe O O O B-geo I-geo O	Israeli soldiers have killed two Palestinians in the southern Gaza Strip .
O O O O O O O O B-tim O O O O O O B-geo O B-geo O	Witnesses say the two men were killed early Friday near the security barrier separating southern Gaza with Israel .
O O O O B-gpe B-tim O O O O O O B-geo I-geo O O B-geo O	Israeli soldiers killed five Palestinians Thursday during an army operation in the West Bank city of Nablus .
O O O I-per O O B-org B-per I-per I-per I-per B-tim O O B-gpe O O O O O B-geo O O O	Palestinian President Mahmoud Abbas and incoming Hamas Prime Minister Ismail Haniyeh Friday denounced the Israeli military 's sweep through the Nablus refugee camps .
O O O B-gpe O O O B-geo O B-geo O O O O O O O O O O B-geo O B-geo O O O O B-geo O	The head of U.S. troops in the Horn of Africa says terrorists and insurgents may begin leaving war zones in Afghanistan and Iraq and head for east Africa .
O O O O O O O O O O O O O O O B-geo O O O O O O O O O O O O O	Major General Timothy Ghormley says officials are concerned that instability and weak governments in east Africa could draw international terrorist groups seeking to establish a base of operations .
O O O O O O O O B-geo O O O O O O O O O O O O O O O O O	General Ghormley says the joint task force in Djibouti has been helping to train foreign soldiers and build anti-terrorist capabilities of governments in the region .
O O B-gpe O O O O O B-geo O O O O O O O O O O O O O O O	However , U.S. forces have yet to enter Somalia , which has been without a functioning central government for more than 10 years .
O O O O B-gpe B-per I-per I-per I-per O O B-org O O O O O O B-gpe O O O B-geo O	Earlier this year , Ethiopian Prime Minister Meles Zenawi warned an al-Qaida cell is already operating out of Somalia 's capital , Mogadishu .
O O O O I-org O O O O O O O O O O O O O O O O B-org I-org I-org O	Ugandan Lord 's Resistance Army rebels are seeking a 12-month suspension in the arrest warrants against their leaders issued by the International Criminal Court .
O O O O O O O O O O O O O O B-org O O O O O O O O O O O O B-gpe O O B-tim O B-geo O O B-geo O	James Obita , the technical advisor to the rebels ' negotiating team , tells VOA the rebels will ask for the suspension when peace talks with the Ugandan government resume Thursday in Juba , southern Sudan .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O	"He says in connection with that request , the rebels will propose an "" alternative justice system "" to deal with war crimes committed during the rebels ' 20-year uprising in northern Uganda ."
O B-org I-org I-org O O O O O O O O O O O	The International Criminal Court has indicted five top rebel leaders on war crimes charges .
O O O O B-org O B-geo O O B-gpe O O O O O O O O O	A group linked to al-Qaida in Iraq is denying Iraqi government reports that its leader was recently arrested .
O O O I-gpe B-geo O O O O O O O O O B-per I-per I-per O O O O	The Islamic State of Iraq says the man it claims is its leader , Abu Omar al-Baghdadi , is fine .
O B-gpe O O O O O B-org O O O O B-gpe O O B-geo O	The Iraqi army said it captured the Sunni insurgent leader in the Iraqi capital , Baghdad .
O B-gpe I-gpe O O O O O O	The United States did not confirm the report .
O O O B-gpe O O B-per I-per I-per O O O B-per O O O O O O O O O O O O O O O O B-gpe O O O O O O O B-org O B-geo O	In addition , U.S. military commander General Kevin Bergner previously had said al-Baghdadi may not be a real person , but rather a fictional character created to put an Iraqi face on the otherwise foreign leadership of al-Qaida in Iraq .
O O O O O O O O O O O O O O O O B-gpe O O O B-geo I-geo O B-geo O	U.S. military officials have announced changes to military trials of terrorism suspects being held at the U.S. naval base in Guantanamo Bay , Cuba .
O B-org I-org I-org I-org O O O O O O O O O O O O O	Meantime Center for Constitutional Rights said some prisoners have launched a hunger strike to protest their conditions .
O O O O O B-geo O O O B-gpe O O	A landmine blast in southern Afghanistan has killed nine Afghan soldiers .
O B-org O O O O O O O B-geo O O	The Taleban later claimed responsibility for the blast in Kandahar province .
O O O O O O O B-geo O O B-org O O O O O O O O O O O O B-gpe O O O O O O O O O O O O O	U.S.-led forces are hunting down remnants of Afghanistan 's ousted Taleban regime who frequently carry out hit and run attacks on coalition and Afghan government forces , mainly in the country 's eastern and southern regions .
O O B-gpe O O O O O O O O O O O O O B-geo O	Four key Palestinian militant groups say they are ending a truce aimed at easing attacks on Israel .
O O O O B-tim O B-org O O B-org I-org I-org O O O O O O O O O O O O B-tim O B-org I-org B-per I-per I-per O	In separate statements issued Sunday , Hamas and the Popular Resistance Committees said they were no longer bound by the truce deal brokered last March by Palestinian Authority President Mahmoud Abbas .
O O O I-org O B-org I-org O O O O O O O O O O O O O O O B-geo O	The al-Aqsa Martyrs Brigades and Islamic Jihad also scrapped the deal , and said they had fired rockets early today into southern Israel .
O O O O O O O O B-geo I-geo O O O O B-org I-org O O O O O O O O O O O	In a separate development , gunmen in the Gaza Strip stormed a club for United Nations workers and blew up a hall where alcohol was served .
O O O B-geo O O O O B-org O O O O O O O O O O B-geo I-geo O O B-per I-per O	Coalition troops in Iraq have captured a suspected al-Qaida terrorist during a raid on the home of a senior Sunni Arab politician , Adnan al-Dulaymi .
O O O O O O O O O O O O O O O B-geo O B-geo I-geo O O O O O O O O O O	U.S. officials say they believe the man was involved in planning car bomb attacks on Baghdad 's Green Zone , which houses government , diplomatic and military offices .
O B-tim O B-gpe O O O O O B-geo O O O O O O O O	On Friday , Iraqi authorities imposed a curfew in Baghdad , because of fears of new violence .
O O O O O B-geo I-geo O O O O O B-tim O O O O O O O O O	In the northern city of Tal Afar , a car bomb exploded Saturday , killing two people and wounding 30 others .
O B-gpe O O O B-gpe O O O O O B-org O B-geo O O O O O O O	The U.S. military says the Iraqi army has captured three suspected al-Qaida in Iraq leaders involved in roadside bomb attacks .
O B-tim O O O O O O O O O O B-geo O B-geo O O O O O O O B-geo O B-geo O	Statements Wednesday say the suspects were detained in separate operations north of Baghdad in Kirkuk province , and in the towns of Tarmiyah and Judaidah .
O B-gpe O O O B-gpe O O O O O O O O O O B-geo O B-geo I-geo O O O O O O B-org O B-per I-per O	The U.S. military also says Iraqi special operations forces detained seven suspected criminals in and around Baghdad 's Sadr City district , a stronghold of radical Shi'ite cleric Moqtada al-Sadr .
O O B-gpe O O O O B-org O O B-geo I-geo O O O O O O O O O O O O	U.S. and Iraqi soldiers have been fighting Shi'ite militants in Sadr City in recent weeks as part of a crackdown on illegal militias .
O B-org I-org O O O O O O O O O O O O O O B-geo O O B-geo O B-geo O O	The United Nations reports a halt to international aid work in the displaced persons ' camps of Zalinge , in Sudan 's Darfur region .
O O O B-per I-per O O O O O O O O O O O O O O O B-geo O O O O	"Friday , spokesman Ron Redmond said agency is "" extremely concerned "" about what he called the continued deterioration in Darfur 's security situation ."
O O O O O O O O O O O O O O O O O O O O O O O O B-geo I-geo O	Redmond listed a number of attacks on relief groups over the past week , including one where an aid worker was shot dead in North Darfur .
O O O O O B-gpe O O O B-org O O O B-geo O	World leaders have been pressing Sudan to accept a U.N. peacekeeping force in Darfur .
B-gpe O O O O O O O O O O O O O O O B-org O O O O O B-per I-per O	Iraq 's parliament has approved six new government ministers , including four from the country 's Sunni minority which held power under Saddam Hussein .
O O I-gpe O B-per I-per O O O O O O O O O O O O B-per I-per I-per O O O O O O O O	A Sunni Arab , Saadoun al-Dulaimi , has been approved as defense minister , and a Shi'ite ( Ibrahim Bahr al-Uloum ) will head the all-important oil ministry .
O O B-gpe O O O O O O O O O B-org I-org B-per I-per O O O O O B-geo O	Meanwhile , Iraqi police say gunmen assassinated a senior member of the Transportation Ministry Zoba Yass and his driver today in Baghdad .
O O O O O O O O O O O O O O O O O O O O B-tim O O O O O O O O B-geo O B-geo O O	At least 17 people , including seven children , were killed and more than 70 others wounded in an explosion Monday at a home used for religious education in Pakistan 's Punjab province .
O O O B-geo I-geo O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Officials in the Mian Channu area said they believe the blast , which also flattened more than 20 nearby houses , was caused by a cache of explosives stored in the house .
O B-gpe O O O O O O B-per I-per I-per O O O O B-org O O B-geo O	A U.S. immigration judge has denied bail for Luis Posada Carriles , an asylum-seeking former CIA operative from Cuba .
O O O O O B-per I-per O B-tim O O O O O O O B-geo O	U.S. authorities arrested the 77-year-old Posada Carriles in May after he illegally entered the country through Mexico .
O O O O O B-geo O O O O O O B-tim B-gpe O O O O O O O	Posada Carriles is wanted in Venezuela for his alleged role in a 1976 Cuban airliner bombing that killed 73 people .
O O O I-per O O O O O B-gpe O O O O O O O O O	Pakistani President Pervez Musharraf has sought the support of Pakistanis in the fight against religious extremism and terrorism .
O O O O O O O O O O O O O O O O O B-gpe O O O O O O	He underlined the need of ridding the society of extremism and terrorism , saying they are hurting Pakistan 's image by their actions .
O O O O O B-gpe O O O O O O O O O O O O O O O O O O O	Some Western leaders have said Pakistan should do more to curb militancy , and that extremists were operating in Islamic schools , or madrassas .
O O O O O O B-geo O O O O O O O O O O O O O	General Musharraf said all madrassas in Pakistan must be registered with the government by the end of this year .
O O O O O O O O O O O O O O O O O O O O O O B-gpe O O O O O O O O	U.S. health officials have called for updated quarantine procedures , including better access to airline and ship passenger lists , to protect Americans from infectious diseases , including bird flu .
O O O O O O B-gpe B-org I-org I-org I-org O O O O O O O O O O O B-geo I-geo O O O O O O O	The changes , proposed by the U.S. Centers for Disease Control , would apply to planes and ships arriving from outside the United States as well as some domestic flights .
O O O O O O O O O O O O B-tim B-nat O B-nat I-nat I-nat I-nat O O O O O O O O O O O O O O O O O O O O O O O	Health officials say the need for new regulations became apparent during the 2003 SARS , Severe Acute Respiratory Syndrome outbreak , when authorities found it difficult to get in touch with airline passengers who may have been exposed to the illness .
O O O O O O O O O O O O O O O O O O O O O B-geo O B-tim O	The proposals come amid growing concern about the spread of bird flu , which has killed more than 60 people in Asia since 2003 .
O O O O O B-per I-per O O O O O O O O O O O B-per I-per O O O O B-geo O B-tim O O O O O O O B-geo O	A senior police official , Saud Aziz , says the four wanted in connection with the slaying of Agha Ziauddin in the town of Gilgit in January were picked up in the city of Rawalpindi .
O O O B-art O O O O O B-org O O O O O B-geo O O O O O O O O B-gpe O O O O O O O B-tim O O	"The name "" Latvia "" originates from the ancient Latgalians , one of four eastern Baltic tribes that formed the ethnic core of the Latvian people ( ca. 8th - 12th centuries A.D. ) ."
O O O O O O O O B-gpe O B-gpe O B-gpe O O O O B-gpe O	The region subsequently came under the control of Germans , Poles , Swedes , and finally , Russians .
O B-gpe O O O B-eve I-eve I-eve O O O O O O O B-gpe O B-tim O O O O O O O B-gpe O O O O O	A Latvian republic emerged following World War I , but it was annexed by the USSR in 1940 - an action never recognized by the US and many other countries .
B-gpe O O O O B-tim O O O O O B-gpe I-gpe O	Latvia reestablished its independence in 1991 following the breakup of the Soviet Union .
O O O B-gpe O O O B-tim O O O O O B-gpe O O O O O O O O O O O O O B-gpe O	Although the last Russian troops left in 1994 , the status of the Russian minority ( some 30 % of the population ) remains of concern to Moscow .
B-gpe O O B-org O O B-org O O O O B-tim O	Latvia joined both NATO and the EU in the spring of 2004 .
B-gpe O O O O O O O O O O B-geo I-geo O	Bolivia is one of the poorest and least developed countries in Latin America .
O O O I-tim I-tim O O O O O O O O O O O O O O O O O O O O B-gpe O O O O O O O O O O O O	The period 2003 - 5 was characterized by political instability , racial tensions , and violent protests against plans - subsequently abandoned - to export Bolivia 's newly discovered natural gas reserves to large northern hemisphere markets .
O O B-gpe O O O O O O B-geo I-geo O O O	Nevertheless , Bolivia recorded the highest growth rate in South America that year .
O O O B-gpe O O B-geo O O O O B-gpe O O O O O O O O O O B-tim O	Autonomy for the Swazis of southern Africa was guaranteed by the British in the late 19th century ; independence was granted in 1968 .
O O O B-gpe O O O O O O O O O B-nat O B-nat O O O	Swaziland recently surpassed Botswana as the country with the world 's highest known HIV / AIDS prevalence rate .
O O O O O O O O O O B-geo O B-tim O B-tim O O O O O O O O O O O O	Manpower was replaced with the importation of contract laborers from India between 1845 and 1917 , which boosted sugar production as well as the cocoa industry .
O O O O O B-geo O B-tim O O O O O	The discovery of oil on Trinidad in 1910 added another important export .
O O O O B-geo O O O O O O O O O	Tourism , mostly in Tobago , is targeted for expansion and is growing .
O O O O O B-gpe O O O O O O B-gpe O O O O B-gpe O O O O O O O B-geo O O O O	The fate of seven suspected Somali pirates who were captured by a Spanish warship is uncertain after Spanish prosecutors reversed plans to bring them to Spain to face trial .
O B-gpe O O B-per I-per O O O B-gpe O O O B-tim O	A Spanish judge , Fernando Andreu , ordered the Somali men released on Friday .
O O O O O O O O O O O O B-gpe O O O O O O O O O O O O O O O O B-geo O	However , he refused the prosecution 's request to surrender them to Kenyan authorities , saying it would violate the law , since proceedings were already taking place in Spain .
O B-gpe O O O O O O O O B-geo B-tim O O O O O O O O O O O O O O	A Spanish ship seized the men off the coast of Somalia Wednesday after their boat capsized during their alleged attempt to hijack a Panamanian-flagged vessel .
B-geo O O O O O O O O O O O O O O O O B-geo O O O O O O O O B-tim O	France is prosecuting 15 piracy suspects in its own courts , though it has transferred others to Kenya , including 11 who were handed over on Friday .
B-org O O O O O O O O O O O O O O O O O O O O O O O O O	China says it punished more than 1,200 health workers last year for such corruption as taking commissions from drug companies and accepting bribes from patients .
O O B-org O O O O O B-org O B-org I-org O O O O O O O O O O O O O O O O O	The official Xinhua news agency says investigators from China 's Health Ministry uncovered more than 200 cases of hospital staff members buying and selling medicine for personal profit .
B-org O O O I-per I-per O O O O O O B-tim O O O O O O O O O O O	China 's Health Minister Gao Qiang said at a nationwide health meeting Saturday that most hospital staff members are doing a good job .
O O O O O O O O O O O O O O O O O O O B-gpe O O B-geo O	A vault built to safeguard seed samples of the world 's important food crops has opened in the remote Norwegian archipelago of Svalbard .
B-gpe O O O B-per I-per O B-art O O B-per I-per O B-tim O O O O O O O O O O O O O O O O O O	Norway 's Prime Minister Jens Stoltenberg and Nobel-Prize winning environmentalist Wangari Maathai on Tuesday placed the first seeds inside the vault , built in caverns 130 meters inside a frozen mountain .
O B-gpe O O O B-tim O O O O O O	The Norwegian government spent $ 9 million to build the vault .
O O O O B-gpe O O O O O O O O O O O B-tim O B-geo O O O O O O B-geo O O O O O O O O O O O O O	More than two dozen Iraqi civilians and policemen have been killed in a wave of bombings Wednesday in Baghdad and parts of central and northern Iraq meant to intimidate voters less than two weeks ahead of national elections .
O O O O O O O B-geo O	Five bomb attacks were carried out in Baghdad .
O O B-org I-org B-per O O O B-org O B-geo O O O O O O O O O O O O B-gpe O O	Wanted terrorist Abu Musab al-Zarqawi 's group ( al-Qaida in Iraq ) claimed responsibility for four of them , including one outside the Australian embassy .
O O O O O O B-geo O O O O O O O O O O O O O O O B-geo O O O O O O O O O O O O O O O O	North of the capital , in Kirkuk , police say a human rights activist and a relative were killed , while in Irbil , a bomb targeted the convoy of the police academy chief , killing a bystander .
O O O O O O O O O O O B-geo O O B-geo O	A policeman was also killed in a car bombing south of Baghdad , near Hilla .
O B-gpe O O O B-geo I-geo O O O O B-geo I-geo O O O O O O O O O O O O B-org I-org O O O O O O O B-geo O	An Israeli airstrike in the Gaza Strip has killed a top Islamic Jihad commander and at least six other people , a day after an Islamic Jihad suicide bomber killed five people in central Israel .
B-gpe O O O B-geo I-geo O O B-geo I-geo O O O O B-geo I-geo O	Palestinians identified him as Shahdi Mohanna , the Islamic Jihad commander for the northern Gaza Strip .
O O O O O O O O O B-gpe O B-per I-per O O O O O	He also said he will not hold talks with Palestinian leader Mahmoud Abbas until the attacks stop .
O O O O O O O O B-gpe O O O B-org O O O O O O O O O O	A draft peace proposal under consideration by the Afghan government could offer Taliban leaders exile overseas if they agree to stop fighting .
O O O O O O O O B-gpe O O B-org O O B-org O O O O O O O O O O O O O O O O O O O O O O O O O	"The draft plan , seen by reporters for British news organizations Reuters and the Guardian newspaper , also calls for "" de-radicalization "" classes for insurgents and thousands of new jobs to be created for militants who renounce violence ."
O O O O O O O O O B-gpe O O O O O O O O B-geo O B-tim I-tim O O O O O O O O O O	The proposal comes weeks before a grand council of Afghans , known as a jirga , meets in Kabul on May 29 to discuss how to make peace with the insurgents .
O O O O O O O O O O B-gpe B-per I-per I-per O O B-gpe O B-per I-per O B-geo O O O	Possible peace talks will be a key issue discussed when Afghan President Hamid Karzai meets with U.S. President Barack Obama in Washington this week .
B-geo O O O O O B-art O O O O O O O O O O O O O	Russia has ordered its fleet of Su-24 bombers grounded after one of the planes crashed during a training mission .
O O O B-geo O O O O O O O B-org O O O B-geo O O B-gpe O O B-org O O O O O O O	Pro-Russian demonstrators in Crimea have protested against the arrival of a U.S. naval frigate in Sevastopol , the Ukrainian port where Russia 's Black Sea fleet is based .
O O O B-geo O O O O O B-org O O O O O O O O O O O B-tim O	"News-agency reports from Sevastopol say the demonstrators shouted "" NATO out "" and "" Yankee go home "" during their protest Wednesday ."
B-geo O O O O B-org O O O O O O O O O B-org I-org O O O O O O O O O O	Ukraine 's navy says the U.S. naval vessel is on a friendly visit to the Black Sea and is not taking part in any military exercises .
B-geo O O O O O O O O O	Sevastopol 's naval base dates back to Soviet times .
O O O O O B-org O B-org O O O O O B-tim O	Through a lease agreement with Ukraine , Russia will operate the facility until 2017 .
B-geo O O O O B-org O O O O O O B-org O O O O O O O O O O O O O O O B-geo O O O	Ukraine 's campaign to win NATO membership has been strongly opposed by Moscow , which says it will not accept any further expansion of the western alliance on Russia 's borders .
B-gpe O O O O O O O O O O O B-geo B-tim O	Egypt 's largest opposition group defied authorities and held anti-government protests in Cairo Sunday .
O O O O O O B-org I-org O O O O O O B-gpe O O O O	Several thousand riot police prevented the Muslim Brotherhood from holding a rally outside the Egyptian parliament as planned .
O O O O O O O O O O O B-geo O O O O O O O O	Instead , members of the group gathered in front of a Cairo mosque , shouting demands for political reforms .
O O O O O O O B-geo O O	Smaller protests took place at two other Cairo locations .
O B-org I-org O O O B-org O O O O O O O O	The Muslim Brotherhood calls for replacing Egypt 's secular government with an Islamic state .
O O O O O O B-tim O O O O O O O O O O O O O O O O O B-geo O O O O O B-geo O O O	The group was formally banned in 1954 , but its members , running in elections as independents , hold enough seats to make the Brotherhood the largest opposition group in Egypt 's parliament .
B-geo O O O O O O O O O O O O O O	Russia says it is commissioning its first unit of new mobile intercontinental ballistic missiles .
O O O O O O O O O B-org O O O O O	Ivanov said the missiles will form the core of Russia 's strategic missile forces .
O O O O O O O O B-geo O O O O O O O O O O O O O O O O O O	A massive blast at an ammunition shop in Afghanistan 's capital leveled shops and homes , killing at least six people and wounding around nine others .
O O O O O O O O O O O O O O O O O B-geo O O O	Descriptions of the scope of the damage vary , with reports saying several to 25 buildings in Kabul were destroyed .
O O O B-geo O O O O O O O O O O O O O O O O O O B-gpe O O	Police officers in Khost said at least four civilians were killed and more than 30 other people were injured , among them Afghan policemen .
O O O O O B-gpe O O O O O O O O B-geo O O B-geo O O B-org I-org O O O O O O O O O O O O O B-geo O O B-geo O	Members of a violent Central American street gang have been sent to the southwestern U.S. state of Arizona to attack Minuteman Project volunteers , as they begin a month-long campaign to help patrol the southern U.S. border with Mexico .
O O O O B-org O O O O B-geo O O O O O O O O O O B-org I-org O O O O B-geo I-geo O B-geo O O O O O O O O O B-geo O	James Gilchrist , a Minuteman organizer frustrated by the U.S. government 's failure to control illegal immigration , tells the Washington Times newspaper that leaders of Mara Salvatrucha or MS-13 have sent gang members to confront his group in Arizona .
O O O O O B-org I-org I-org I-org I-org O O O O O O O B-org I-org O	Likewise , Hispanics from the National Alliance for Human Rights are going to Tombstone to protest the Minuteman Project .
O O O O O O O O O B-geo O	Last year , 5,00,000 illegal aliens were caught in Arizona .
B-geo O O O O O O O O O O O O O O O O O O B-org I-org I-org I-org O O B-geo I-geo O	MS-13 runs a major smuggling operation on the U.S.-Mexico border , running drugs , weapons and undocumented aliens from Central and South America into the United States .
O B-org I-org O O O O O O O O O O O B-geo O O O O O O O O O O O	The World Bank has approved $ 257 million in loans for business development in Colombia and a project designed to improve the country 's environment .
O O O O B-tim O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O	In a statement issued Thursday , the bank says its board of directors allocated $ 250 million to fund a business productivity and efficiency project designed to create businesses , improve their access to financing , and increase overall productivity in Colombia .
O B-org O O O O O O B-org O O O O O O O O O O O O O O O O O O O O O	The Bank allocated another $ 7 million to Colombia for a sustainable development project , aimed at reducing air and water pollution , improve hygiene and urban environmental management .
O O O O O B-org I-org O B-tim O O O O O O O O O B-org I-org O O O O O O B-gpe O O O O O O O O O O O	The bank is also loaning El Salvador $ 27 million to support a poverty reduction program known as Red Solidaria , designed to help the poorest Salvadorans by improving health , nutrition and education in the country .
