labels	text
B_LOC O O I_ORG I_ORG O O O O O O O O B_PER O O O	Bangladesh 's Criminal Investigation Department has charged two immigration officials in connection with Mia 's killing .
O O O O O O O O O O O O O O B_LOC O O	Mia , a father of five children , had a restaurant business in a London suburb .
B_LOC O O O O B_LOC O O	India fears attempts to disrupt Kashmir polls .
B_LOC O B_LOC O B_LOC O O O O O O O B_LOC O O O O O O O O O O O B_LOC O B_LOC O O	SRINAGAR , India 1996-08-22 India 's Home ( interior ) Minister accused Pakistan on on Thursday of planning to disrupt state elections in troubled Jammu and Kashmir state .
O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O B_LOC O	""" It seems that from across the border there is going to be a planned attempt to disrupt the elections , "" Inderjit Gupta told reporters in the state capital Srinagar ."
O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O	The local polls next month will be the first since 1987 in the state , clamped under direct rule from New Delhi since 1990 .
B_LOC O O O B_LOC O O O O O O O O O B_LOC O O O O	India has often accused Pakistan of abetting militancy in the valley , a charge Islamabad has always denied .
B_LOC O B_LOC O O O O O O O O O O O O B_LOC O O O B_LOC O O O	India and Pakistan have fought two of their three wars over the troubled region of Kashmir since independence from Britain in 1947 .
O O O I_PER I_PER O O O O O O O O O O O O O O B_LOC O B_LOC O O O O O O O O O O O O O O	Prime Minister H.D. Deve Gowda 's centre-left government hopes the elections will help restore normality and democratic rule in Jammu and Kashmir , where more than 20,000 people have died in insurgency-related violence since 1990 .
O O O O O O O B_LOC I_LOC O O O O O O	Over a dozen militant groups are fighting New Delhi 's rule in the state .
B_LOC O O O O O O O O O O	Dhaka stocks end up on gains by engineering , banks .
B_LOC O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	DHAKA 1996-08-22 Dhaka stocks edged up on sharply higher volume as engineering and cash shares gained amid buying by both small and institutional investors , brokers said .
O B_ORG I_ORG I_ORG O B_ORG O O O O O O O O O O O O O O O O O O O O	The Dhaka Stock Exchange ( DSE ) all-share price index rose 8.05 points or 0.7 percent to 1,156.79 on a turnover of 146.2 million taka .
B_LOC B_ORG O O O O O O O O	India RBI chief sees cut in cash reserve ratio .
B_LOC I_LOC O O B_ORG I_ORG I_ORG I_ORG O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O	NEW DELHI 1996-08-22 The Reserve bank of India governor C. Rangarajan said on Thursday that he expected the cash reserve ratio ( CRR ) maintained by banks to be reduced over the medium term .
O O O O O O O O O O O B_ORG O O O O O O O	""" Over the medium term , yes , "" he told Reuters after addressing industrialists in the capital ."
O B_LOC I_LOC O O O O O B_LOC O O O O O B_ORG O	-- New Delhi newsroom , +91-11-3012024 Two pct India current account deficit viable - RBI .
O O O B_ORG I_ORG I_ORG I_ORG O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O	BOMBAY 1996-08-22 The Reserve Bank of India Governor Chakravarty Rangarajan said on Thursday that a current account deficit of two percent of gross domestic product ( GDP ) was sustainable given the currrent rate of growth .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER O O O O O O O O B_LOC I_LOC O	""" The current account deficit of around two percent of GDP is a sustainable level of deficit given the expected real growth rate and the trends in imports and exports , "" Rangarajan said in an address to business leaders in New Delhi ."
O B_LOC O O O B_PER I_PER O O O O O O	-- Bombay newsroom +91-22-265 9000 Mother Teresa devoted to world 's poor .
O O B_PER I_PER O O O O B_PER I_PER I_PER I_PER O O O B_MISC I_MISC I_MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_MISC O O O O O O B_PER O O O	"CALCUTTA 1996-08-22 Mother Teresa , known as the Saint of the Gutters , won the Nobel Peace Prize in 1979 for bringing hope and dignity to millions of poor , unwanted people with her simple message : "" The poor must know that we love them . "" While the world heaps honours on her and even regards her as a living saint , the nun of Albanian descent maintains she is merely doing God 's work ."
O O O O O B_PER I_PER O O O O O O O O O O O O O O	But an attending doctor said Mother Teresa , who turns 86 next Tuesday , was conscious and in stable condition .
O O B_PER I_PER O O O O O O O O O B_LOC O O O O O O O O O O O O O	The task Mother Teresa began alone in 1949 in the slums of densely-populated Calcutta , and grew to touch the hearts of people around the world .
O O O O O O O O O O B_MISC I_MISC I_MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O B_MISC I_MISC O O B_MISC I_MISC I_MISC O O O O O O O O	"When in 1979 she was told she had won the Nobel Peace Prize , she said characteristically : "" I am unworthy . "" The world disagreed , showering more than 80 national and international honours on her including the Bharat Ratna , or Jewel of India , the country 's highest civilian award ."
O O O O O B_LOC O O O O O O O O O B_ORG I_ORG I_ORG O O	A year later , the Vatican announced she was stepping down as Superior of her Missionaries of Charity order .
O O O B_PER I_PER O O O O B_LOC O O O O O O O O	In 1991 , Mother Teresa was treated at a California hospital for heart disease and bacterial pneumonia .
O O O O O O B_LOC O O O O O	In 1993 , she fell in Rome and broke three ribs .
O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O	In August the same year , while in New Delhi to receive yet another award , she developed malaria , complicated by her heart and lung problems .
B_PER I_PER O O B_PER I_PER I_PER O B_MISC O O B_LOC O O O O O B_LOC O O O O O O O	Mother Teresa was born Agnes Goinxha Bejaxhiu to Albanian parents in Skopje , in what was then Serbia , on August 27 , 1910 .
O O O O B_LOC I_LOC O B_LOC O O O O B_LOC O O O O O O O O O O O O B_LOC O	She was sent to Loretto Abbey in Dublin and from there to India to begin her novitiate and teach geography at a convent school in Calcutta .
O O O O O O O O B_LOC O O O O O B_LOC O O O O O O O O O B_MISC O O O O O B_LOC O O O O O O	"I knew where I belonged . "" The Vatican and the mother superior in Dublin approved and after intensive training as a nurse with American missionaries she opened her first Calcutta slum school in December 1949 ."
O O O O O B_PER O O B_LOC O O B_PER O O O B_PER O	She took the name of Teresa , after France 's Saint Therese of the Child Jesus .
O B_LOC O O O O B_PER O	In India she was simply called Mother .
B_PER I_PER O O O O O O O O O O B_MISC O O O B_LOC O O O O O O O O O O O O O	Mother Teresa set up her first home for the dying in a Hindu rest house in Calcutta after she saw a penniless woman turned away by a city hospital .
O B_ORG I_ORG I_ORG O O B_MISC I_MISC O O O O O O O O O O O O O O O O O O O B_LOC O O O	Her Missionaries of Charity , a Roman Catholic religious order she founded in 1949 , now runs about 300 homes for unwanted children and the destitute in India and abroad .
O O O B_MISC O O O O O O B_PER I_PER O O O O O O O O O	"In 1994 a British television documentary called the myth around Mother Teresa a mixture of "" hyperbole and credulity "" ."
O O B_LOC O O O B_PER I_PER O B_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O B_MISC I_MISC O O O O O O O O O O O O O	"Bernard Hickey SYDNEY 1996-08-22 Media baron Rupert Murdoch 's News Corp Ltd reported lower than expected 1995/96 profits on Thursday , but forecast that the hit film "" Independence Day "" would help increase profits by at least 20 percent in 1996/97 ."
O O O O O O O O O O O O O O O O O O O O O O B_MISC I_MISC O O O B_ORG I_ORG O O O O O O O O O O O O O O O O	""" From an earnings perspective , the current fiscal year has begun with great promise due to the hit motion picture ' Independence Day , ' "" News Corp said in a statement announcing its results for the year to June 30 , 1996 ."
O O O O O O O O O O O O B_ORG I_ORG O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O	"It said moderating paper prices and solid orders for advertising at its Fox Broadcasting television network in the United States would also help boost profits in the 1996/97 year . "" A budgeted profit increase of at least 20 percent for the full year currently appears very attainable , "" News Corp said ."
B_ORG O O O O O O O O O O O B_MISC O O O B_MISC O O O O O O O O O O O O O O O	News announced pre-abnormals net profit for the year fell six percent to A$ 1.26 billion ( US$ 995 million ) and earnings per share dropped to 40 cents from 46 cents .
O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O B_PER I_PER O O	""" The year just gone was disappointing , but the outlook for the current year looks good , "" First Pacific media analyst Lachlan Drummond said ."
B_ORG I_ORG O O O O B_LOC O O B_MISC O O O O O O O B_ORG I_ORG O O O O O O O O O O O B_ORG I_ORG I_ORG O O	News Corp said strong performances in U.S. television and British newspapers were offset by lower profits from News Corp 's magazine and publishing divisions and further hefty losses from its Asian Star TV operations .
B_ORG I_ORG O B_MISC O O O O O O O O O O O O O O O B_ORG I_ORG O B_ORG I_ORG O O O O O O O O O	News Corp said British newspaper operating profits rose 10 percent for the year , as higher cover prices at The Sun and The Times and higher advertising volumes offset increased newsprint costs .
O O O B_ORG I_ORG O O O O	Advertising revenues at The Times grew 20 percent .
O O O O O O B_ORG I_ORG O O O O O O B_LOC O O O O O O O O O O O O	Analysts said sharply lower earnings from News Corp 's book publishing division and its U.S. magazines had been the major surprises in the results for 1995/96 .
B_ORG I_ORG O O O O O O O O O O O O O O O O O O O O B_LOC B_ORG I_ORG O	News Corp said revenue gains at its magazines and inserts division were offset by higher paper prices and lower sales at the U.S. TV Guide .
B_ORG O O O O O O B_MISC O O O B_ORG O O O O O O O O O B_LOC O O	News said dramatically lower earnings from the British arm of its Harper-Collins publishing division more than offset healthy results from its U.S. operation .
O O O O O O B_MISC I_MISC I_MISC O O O B_MISC O O O O O O O B_LOC I_LOC O O B_ORG O O O O	It said the demise of the Net Book Agreement had hurt the British operations , and weak performances from the San Francisco unit of Harper-Collins had not helped .
O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O	""" If they 're saying at least 20 percent , then their internal forecasts are probably saying 25 or 30 percent , "" said one Sydney media analyst who declined to be named ."
B_ORG I_ORG O O O O O O O B_MISC O O O O O O B_MISC O O O O O O	News Corp 's shares were down eight cents at A$ 6.39 at 2.00 p.m. ( 0400 GMT ) in a soft market .
O B_MISC O O B_MISC O O O B_ORG I_ORG O O B_ORG O O O O O B_LOC O O B_ORG O	( A$ 1 = US$ 0.79 ) -- Sydney Newsroom 61-2 373-1800 RTRS - Budget cuts to boost Australia savings - RBA .
B_LOC O O B_MISC O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O B_ORG O O O O O O O	CANBERRA 1996-08-22 The Australian government 's plans to slash its budget deficit should make a useful contribution to national savings , the Reserve Bank of Australia ( RBA ) said in its annual report .
B_LOC O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O	WELLINGTON 1996-08-22 Bank of New Zealand said on Thursday it was cutting its fixed home lending rates .
O B_LOC O O O O O B_ORG I_ORG I_ORG O O O O B_MISC O O O	-- Wellington newsroom 64 4 4734 746 Power NZ ODV up 8 pct at NZ$ 524 million .
B_LOC O O I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	WELLINGTON 1996-08-22 Power New Zealand said on Thursday that the Optimised Deprival Value ( ODV ) of its network at March 31 , 1996 has been set at $ 524.2 million , an increase of eight percent on its $ 486.5 million valuation a year earlier .
O B_LOC O O O O O O O O B_MISC O O O	-- Wellington newsroom 64 4 4734 746 Thais hunt for Australian jail breaker .
O O O O O O O O B_MISC O O O O O O O O B_LOC O O O O O O O O O O O O O	BANGKOK Thailand has launched a manhunt for an Australian who escaped from a high security prison in Bangkok while awaiting trial on drug possession charges , officials said on Thursday .
O O O O O O O O O O B_LOC O	He was believed by prison officials to still be in Thailand .
O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O B_ORG I_ORG O O B_ORG O	""" We have ordered a massive hunt for him and I am quite confident we will get him soon , "" Vivit Chatuparisut , deputy director general of the Correction Department , told Reuters ."
O O O B_MISC O O O B_MISC O O O O O O O O O O O O	There are 266 Westerners , including six Australians , in the prison , most awaiting trial on drugs charges .
B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O	"TOKYO 1996-08-22 Year to December 31 , 1996 ( in billions of yen unless specified ) LATEST ACTUAL ( Parent ) FORECAST YEAR-AGO Sales 26.00 26.70 Current 400 million 329 million Net 250 million 84 million EPS 11.61 yen 3.92 yen Ord div 10.00 yen 10.00 yen NOTE - Tokyo Soir Co Ltd is a specialised manufacturer of women "" s formal wear ."
B_ORG I_ORG I_ORG O B_MISC O O O O	Ka Wah Bank sets HK$ 43 mln FRCD .
B_LOC I_LOC O B_ORG I_ORG I_ORG O B_MISC O O O O O O O O O O O O O O O B_ORG I_ORG O O	HONG KONG 1996-08-22 Ka Wah Bank 's HK$ 43 million floating rate certificate of deposit issue has been privately placed , sole arranger HSBC Markets said .
O O O I_ORG O O O O O B_LOC O O O O O O O	-- Hong Kong Newsroom ( 852 ) 2847 4039 Malaysia bans nitrofuran usage in chicken feed .
B_LOC I_LOC O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	KUALA LUMPUR 1996-08-22 Malaysia has banned the use of nitrofuran , an antibiotic , in chicken feed and veterinary applications because it believes the drug could cause cancer , the health ministry said on Thursday .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O O B_ORG O O O	""" It is hoped that livestock breeders and feedmillers will abide by the laws and respect the cabinet decision in the interest of consumer safety , "" Health Minister Chua Jui Meng was quoted as saying by the national Bernama news agency ."
B_LOC O O O O O O O O O O O B_MISC O O O O O O O O O B_LOC O O O O O O B_ORG I_ORG I_ORG O B_PER I_PER O	JAKARTA 1996-08-22 Following are some of the main factors likely to affect Indonesian stocks on Thursday : ** Security was tight in Jakarta ahead of a trial involving ousted Indonesian Democratic Party leader Megawati Sukarnoputri .
O O O O O O O O O O O O B_LOC O O O O O O O O	Around 200 police and troops were stationed outside the court in central Jakarta but there was no sign of demonstrators .
O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O	MARKETS : ** The Jakarta composite index rose 2.60 points , or 0.48 percent , to 542.20 points on Wednesday on the back of bargain-hunting in selected big-capitalised stocks and secondliners .
O O I_ORG O O O O O O O O O O O O O O B_LOC O B_LOC O	** Ciputra Development on reports of a plan to build property projects worth $ 2 billion in Jakarta and Surabaya .
B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	LONDON 1996-08-23 The following table shows the latest close of key indices* on major world stock exchanges , the day 's change in points and the indices ' 1996 closing highs and lows ( with dates ) .
O O O O B_LOC O O O O B_MISC O O O B_MISC O O O B_MISC O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O B_LOC O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC B_MISC I_MISC O O O O O O O O B_LOC B_MISC O O O O O O O B_LOC B_MISC O O O O O O O B_LOC B_MISC O O O O O O O B_LOC B_MISC I_MISC O O O O O O O B_LOC B_MISC I_MISC O O O O O O O B_LOC I_LOC B_MISC I_MISC O O O O O O O B_LOC O O O O O O O	Also shown are the London closing values of the German mark , the Japanese yen , the British pound and gold bullion ( previous day 's closes in brackets ) : AUG 23 DAY 'S CHANGE 1996 HIGH 1996 LOW CLOSE IN POINTS NEW YORK 5,710.53 - 22.94 5,778.00 5,032.94 ( midday ) ( May 22 ) ( Jan 10 ) LONDON 3,907.5 +16.4 3,907.5 3,632.3 ( Aug 23 ) ( Jul 16 ) TOKYO 21,228.80 - 134.44 22,666.80 19,734.70 ( Jun 26 ) ( Mar 13 ) FRANKFURT 2,555.16 - 2.10 2,583.49 ) 2,284.86 ( Jul 5 ) ( Jan 2 ) PARIS 2,020.82 +3.06 2,146.79 1,897.85 ( Apr 30 ) ( Jan 11 ) SYDNEY 2,292.9 +18.3 2,326.00 2,096.10 ( Apr 26 ) ( Jul 17 ) HONG KONG 11,424.64 - 54.13 11,594.99 10,204.87 ( Feb 16 ) ( Jan 2 ) - - - - FOREIGN EXCHANGE / GOLD BULLION CLOSE IN LONDON Dollar / mark ... 1.4871 ( 1.4935 ) Dollar / yen .... 108.50 ( 108.43 ) Pound / dollar .. $ 1.5520 ( $ 1.5497 ) Gold ( ounce ) .. $ 387.50 ( $ 386.95 ) - - - - *INDICES USED AND THEIR ALL-TIME CLOSING HIGHS New York Dow Jones industrial average -- 5,778.00 ( May 22/96 ) London FTSE-100 index -- 3,907.5 ( Aug 23/96 ) Tokyo Nikkei average -- 38,915.87 ( Dec 29/89 ) Frankfurt DAX-3O index -- 2,583.49 ( Jul 5/96 ) Paris CAC-40 General index -- 2,355.93 ( Feb 2/94 ) Sydney Australian All-Ordinaries index -- 2,340.6 ( Feb 3/94 ) Hong Kong Hang Seng index -- 12,201.09 ( Jan 4/94 ) Ukraine hails peace as marks five-year independence .
O O B_LOC O B_LOC O O O O O O B_LOC O O O O O O O O O O O O B_MISC O O	Rostislav Khotin KIEV 1996-08-23 Ukraine celebrates five years of independence from Kremlin rule on Saturday , hailing civil and inter-ethnic peace as its main post-Soviet achievement .
B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O B_MISC O O O O O O O O O O B_LOC O	Ukraine 's declaration of independence in 1991 , backed nine-to-one by a referendum in December of that year , effectively dealt a death blow to the Soviet empire and ended more than three centuries of rule from Moscow .
B_LOC O O O B_MISC O O O O O O O O O O O B_LOC O O O O O O O B_LOC O B_LOC O O B_LOC O O O O B_MISC O O B_LOC O B_LOC O B_LOC O	Ukraine , with a Russian community of 11 million people -- the world 's largest outside Russia -- has avoided conflicts like those in Russia 's Chechnya , neighbouring Moldova , and the former Soviet republics of Georgia , Azerbaijan and Tajikistan .
O B_LOC O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O	""" Ukraine 's biggest achievements for five years are the preservation of civil peace and inter-ethnic harmony , "" President Leonid Kuchma said in televised statement this week ."
O O O O O O O O O O O O O O B_PER I_PER O O O O B_ORG I_ORG I_ORG O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	""" There is no doubt that economic growth has already started , "" said Adelbert Knobl , head of the International Monetary Fund 's mission in Ukraine . "" The national bank and the government have every reason to be proud of their efforts . "" Central bank officials said on Thursday that a much-postponed hryvna currency would "" definitely "" be introduced before the end of this year ."
B_LOC O O O O O O O O O O O O O O O O O O	Ukraine has repeatedly promised to introduce the hryvna but had to postpone the plans because of economic problems .
O O O O O O O O O B_ORG I_ORG I_ORG O B_ORG O B_MISC I_MISC I_MISC O B_LOC O O O O O O O O O B_LOC O O O B_MISC O O O O O O O O O O O	Proud of its record in promptly joining both the Council of Europe and NATO 's Partnership for Peace , Ukraine caused a foreign policy wrangle this week , offending China by allowing a Taiwanese minister to appear on a public , if unofficial visit .
B_LOC O O O O O O O O O O	China cancelled a visit by a top-level delegation in protest .
O O O O B_PER I_PER O B_LOC O O O	Kiev 's Foreign Minister Hennady Udovenko said Beijing was overreacting .
O B_LOC O O O O O O O B_LOC O O O B_MISC O O O B_LOC O O O O O O O O O	But Ukraine , seeing itself as a bridge between Russia and the rapidly Westernising countries of eastern Europe , is looking West as well as East .
O O O O O B_MISC O O O O O O O B_LOC O O O B_MISC O O	""" The strategic aim of European integration should not in any way damage Ukraine 's interests in post-Soviet areas ."
O O B_LOC O O O O O O O O O O O O B_PER O O	"Relations with Russia , which is our main partner , have great importance , "" Kuchma said ."
O O B_LOC O O O O O B_LOC O O O O O O O O O O O O O O B_PER O O B_LOC O O O O B_ORG I_ORG O O O O O B_ORG I_ORG I_ORG O O O O O O O B_ORG O	""" But Ukraine cannot be economically oriented on Russia , even though those in some circles push us to do that . "" Kuchma has said Kiev wants membership of the European Union , associate membership of the Western European Union defence grouping and to move closer to NATO ."
O O O O O O O O B_LOC O B_PER I_PER O B_LOC O O O O O O O O O O O B_LOC O O O O O O O O O B_LOC O	"A message from the West this week from U.S. President Bill Clinton congratulated Ukraine on the anniversary , promising to support market reforms and praising Ukraine as a "" stabilising factor "" in a united Europe ."
O B_LOC O O O B_LOC O O O	Oldest Albania book disappears from Vatican - paper .
B_LOC O O O O O O O O O O O B_MISC O O O O O B_LOC O O O B_MISC O O O O O	TIRANA 1996-08-23 A 16th-century document , the earliest complete example of written Albanian , has disappeared from the Vatican archives , an Albanian newspaper said on Friday .
O O O O O B_MISC I_MISC I_MISC O O O B_PER I_PER O O O O O O O O O O O O O B_LOC O O O O O O O O O B_MISC O O	"Gazeta Shqiptare said the "" Book of Mass ' , by Gjon Buzuku , dating from 1555 and discovered in 1740 in a religious seminary in Rome , was the first major document published in the Albanian language ."
O O B_MISC O O O B_MISC O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O B_LOC O O	""" We Albanians , sons of Buzuku , believed our language had a written document but now we do not have it any more , "" lamented scholar Musa Hamiti , told of the loss by the Vatican library ."
B_LOC O O O O O O O O O B_MISC I_MISC I_MISC O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O	"Tirana 's national library has three copies of the "" Book of Mass ' . "" There is nothing left for us but to be grateful to civilisation for inventing photocopies , "" Gazeta Shqiptare said ."
B_LOC O O O O O O O	Russia to clamp down on barter deals .
B_LOC O B_MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	MOSCOW 1996-08-23 Russian officials , keen to cut capital flight , will adopt tight measures to cut barter deals in foreign trade to a minimum , a customs official said on Friday .
O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O B_PER I_PER O O O O O O O O O B_ORG I_ORG I_ORG O O B_ORG O	""" We have always been concerned about barter deals with other countries , viewing them as a disguised kind of capital flight from Russia , "" Marina Volkova , deputy head of the currency department at the State Customs Committee , told Reuters ."
O O O O B_MISC O B_PER I_PER O O O O O O O O O O O O B_PER O O O O O O O O O O	"A few days ago Russian President Boris Yeltsin issued a decree on state regulation of foreign barter deals , and Volkova said this "" could substantially improve the situation "" ."
O O O O O O O O B_LOC I_LOC O O O O O B_PER O O O O O O O O O O O O O O	Barter has always been a feature of the Soviet Union 's foreign trade , but Yeltsin 's decrees liberalising foreign trade in 1991-1992 has given barter a new impetus .
B_LOC I_LOC O B_ORG I_ORG O O O O O O O O B_PER I_PER O O O B_MISC I_MISC I_MISC O O O O O O O O O O O O B_ORG I_ORG O O O O O O	"LOS ANGELES 1996-08-22 Paramount Pictures is going ahead with a sequel to the Tom Cruise blockbuster , "" Mission : Impossible "" and hopes to release it in the summer of 1998 , Daily Variety reported in its Friday edition ."
O O O O O O B_MISC I_MISC B_ORG O O O O B_MISC I_MISC O O	"It 's the biggest success for Viacom Inc-owned Paramount since 1994 's "" Forrest Gump "" ."
O O O O O O O O O O O O O O B_MISC I_MISC O B_PER I_PER O O O O O O O O O O O	Cruise will reprise his roles as star and co-producer , and will soon meet Academy Award-winning screenwriter William Goldman , who will write the script , the report said .
O O O B_MISC I_MISC I_MISC O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O	"It said "" Mission : Impossible "" director Brian De Palma would have first crack at the sequel , though no deals have been made yet ."
O O O B_MISC O O O B_MISC I_MISC I_MISC I_MISC I_MISC I_MISC O O O B_MISC I_MISC I_MISC I_MISC I_MISC O O O O O O O O O O O O O	"Goldman , whose Oscars were for "" Butch Cassidy and the Sundance Kid "" and "" All the President 's Men "" , earlier this summer criticised some of the season 's blockbusters ."
O O B_PER O O O O O O	CRICKET - CRAWLEY FORCED TO SIT AND WAIT .
B_LOC O B_LOC O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O	LONDON 1996-08-23 England batsman John Crawley was forced to endure a frustrating delay of over three hours before resuming his quest for a maiden test century in the third test against Pakistan on Friday .
B_PER O O O O O O O B_LOC O O O O O O O O O O O O O O O O B_LOC O O O O O O	Crawley , unbeaten on 94 overnight in an England total of 278 for six , was spotted strumming a guitar in the dressing-room as the Oval ground staff took centre stage .
O O B_LOC O O O O O O O O O O O O B_MISC B_MISC I_MISC O O O O B_PER I_PER O B_LOC O B_ORG O O O O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O B_PER I_PER O B_LOC O B_ORG O O O O O B_MISC I_MISC O	SPA-FRANCORCHAMPS , Belgium 1996-08-23 Leading times after Friday 's opening practice sessions for Sunday 's Belgian Grand Prix motor race : 1. Gerhard Berger ( Austria ) Benetton 1 minute 53.706 seconds 2. David Coulthard ( Britain ) McLaren 1:54.342 3. Jacques Villeneuve ( Canada ) Williams 1:54.443 4. Mika Hakkinen ( Finland ) McLaren 1:54.754 5. Heinz-Harald Frentzen ( Germany ) 1:54.984 6. Jean Alesi ( France ) Benetton 1:55.101 7. Damon Hill ( Britain ) Williams 1:55.281 8. Michael Schumacher ( Germany ) 1:55.333 9. Martin Brundle ( Britain ) Jordan 1:55.385 10. Rubens Barrichello ( Brazil ) Jordan 1:55.645 11. Johnny Herbert ( Britain ) Sauber 1:56.318 12. Olivier Panis ( France ) Ligier 1:56.417 TENNIS - RESULTS AT TOSHIBA CLASSIC .
O O O B_MISC O B_LOC O B_LOC O O O O O O B_MISC I_MISC O O O O O O O O O O O O O O B_PER I_PER O B_LOC O O B_PER I_PER O B_LOC O O O O O O O B_PER I_PER O B_LOC O O B_PER I_PER O B_LOC O O O B_PER I_PER O B_LOC O O O O B_PER I_PER O B_LOC O O O O O O O O O B_PER O O O O O	[ CORRECTED 05:30 GMT ] CARLSBAD , California 1996-08-22 Results from the $ 450,000 Toshiba Classic tennis tournament on Thursday ( prefix number denotes seeding ) : Quarter-finals 2 - Conchita Martinez ( Spain ) beat Nathalie Tauziat ( France ) 6-3 6-4 Second round 5 - Gabriela Sabatini ( Argentina ) beat Asa Carlsson ( Sweden ) 6-1 7-5 Katarina Studenikova ( Slovakia ) beat 6 - Karina Habsudova ( Slovakia ) 7-6 ( 7-4 ) 6-2 ( Corrects that Habsudova is sixth seed ) .
B_LOC O O O B_MISC O O O O O O O B_ORG O B_ORG I_ORG I_ORG O B_ORG O B_ORG O O O B_MISC O O O O	LONDON 1996-08-23 Results of English first division soccer matches on Friday : Portsmouth 1 Queens Park Rangers 2 Tranmere 3 Grimsby 2 SOCCER - SCOTTISH THIRD DIVISION RESULT .
B_LOC O O O O B_MISC O O O O O O O B_ORG I_ORG O B_ORG O O O B_MISC I_MISC I_MISC O O	GLASGOW 1996-08-23 Result of a Scottish third division soccer match on Friday : East Stirling 0 Albion 1 CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .
B_LOC O O O O O O O B_MISC I_MISC I_MISC O O O O O O O O B_LOC O B_ORG O O B_PER I_PER O O O O B_PER I_PER O O B_PER I_PER O O O	LONDON 1996-08-23 Close of play scores in four-day English County Championship cricket matches on Friday : Third day At Weston-super-Mare : Durham 326 ( D. Cox 95 not out , S. Campbell 69 ; G. Rose 7-73 ) .
B_ORG O O B_PER I_PER O O B_PER I_PER O O O	Somerset 298-6 ( M. Lathwell 85 , R. Harden 65 ) .
O O O B_LOC O B_ORG O O B_PER I_PER O O B_PER I_PER O O B_PER I_PER O O O	Second day At Colchester : Gloucestershire 280 ( J. Russell 63 , A. Symonds 52 ; A. Cowan 5-68 ) .
O B_LOC O B_ORG O O B_PER I_PER O O B_PER I_PER O O B_PER I_PER O O O O O B_ORG O	At Cardiff : Kent 255-3 ( D. Fulton 64 , M. Walker 59 , C. Hooper 52 not out ) v Glamorgan .
O B_LOC O B_ORG O O B_PER I_PER O O B_PER I_PER O O O O O B_ORG O	At Leicester : Leicestershire 343-8 ( P. Simmons 108 , P. Nixon 67 not out ) v Hampshire .
