labels	text
O O O O O O B_geo_loc_NOKG I_geo_loc_NOKG O O B_company_NOKG I_company_NOKG I_company_NOKG O	Pick up here . Deliver on Dayton NJ tomorrow (@ Ball Metal Container )
O O O O O O O O O O O O O O O O O O O O O O	No I 'm not saying I 'm sorry One day , maybe 'll meet again No No No No ( 8 )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	"Companies fixing a problem that 's wholly their fault and calling it a "" one-time courtesy "" is insult to injury . They 're clearly not sorry !"
O O O O O O O O O O O O O O O O O O O O	Do n't Have Time To Stop In ??? Then , Check Out Our Quick Full Service Drive Thru Window )
O O O O O O O O O	today seems like a good day to chill )
O O O O O O O O O O O O O O O O O O O O O O O O O O	I am living my dream , winning at life and being respected for every thing I do . And its about fucking time . #dontsettle #EVER
O O O O O O O O O O O O O	@toukie_s i'mgoing to sleep , not feeling very well , see you tomorrow
B_person I_person O O O O O O O O O O O O O O O O O O O	Soulja Boy | TheDeAndreWay . com - The DeAndre Way in stores Nov 2 , 2010 souljaboytellem-iga.ning.com via @SouljaBoy ! #Blessed
O O O O O O O O O O O O O O O O O O	#woot I'd like to buy this , but i have a hard time doing a sit up ...
B_person O O O O O O O O O O O O O O O O O O O O O O O O O O O	Stephen , the Intellectual . @bbhess I bet ppl that design book covers for a living hate when people say do n't judge a book by its cover
O O O O O O O O	Not feeling up to par today . #stressing
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Wanna see ya bro , I miss u U scared me to hell yesterday , cant live without u U 're more than a bro u 're Like my twin Need u , come home Luv u &lt; 3
O O O O O O O O O O O O O O	Man i been eatin fastfood everyday im so glad my mommy cookin today ...
O O O O O O O O O O O O O O O O O O O O O O O O	"It might just be me but when males text "" K "" or cross there legs while sitting ai n't cool wit me ."
O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O O O O O O O O O O O O O O O O O O	"Have DJ Got Us Fallin in Love in my head . "" Cause baby tonight , The dj got us fallin in love again """
O O O O O O O O O O O O O B_person_NOKG O O O O O O	@_AsToldByBV well i wrote you like 6 times this week ! urgh . RACHELLE im gonnauh kill YOU tonite !
O O O O O O O O O O O O B_movie_NOKG I_movie_NOKG I_movie_NOKG I_movie_NOKG O O O O O	Before I proceed into the paradise , let 's not forget the Princess Lover OVA 1 teaser pic , SFW //yfrog.com/0fg2kfj
O O O O O O O O O O O O O O O O O O O O O O O B_person I_person O O	When you know what you want , and want it bad enough , you will find a way to get it . - Jim Rohn RT @TheSCICoach
O O O O B_person O O B_geo_loc O O O O O O O O O O	last day of sorting pope visit to birmingham stuff out ..... hope it goes ok on sunday !!
O O O O O O O O O O O O O O O O O O O O O	My first assignment was a medical illustration job through a friend . After meeting with the surgeon , I comple ...
O O O O O O O O O O O O O O O O O O O O O O O	@MATHHOFFA @darealjustjuice yo I put that bitch boy in his place the other day . Do n't even waste ya time wit clowns
O O O O O O O O O O O O O O O O O O O O O O O	@justinbieber I have chance with you ? webcam enters Sunday 00 pm ? please ? to talk right ! kisses on the chin
O O O O O O O O O O O O O O O O O O O	@JessicaLynne6 where you takin me tonight after u get off ? i know u tryna kick it .. lol
O O O O O	@besocialonline dank je Gert Jan
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Long 18k run done and in the books ! Beauty day . Til now , at dentist , and lady next to me spilling over to my chair .. Just belched . Loudly . +1
B_other_NOKG I_other_NOKG I_other_NOKG O O O	Lingerie football league come on tonight
O O O O O O O O B_other_NOKG O B_other_NOKG O B_company_NOKG O B_company_NOKG O O B_geo_loc_NOKG O O O O O O O O O O	... four fucking years I 've been configuring iBGP and eBGP on Cisco AND Juniper routers for America 's largest wireless ISP ... and I get a 612
O O O O O O O O O O O O O O O	looking forward to a weekend resting foot !! oh and the irish on sunday .
O O O O O O O O O O B_company_NOKG I_company_NOKG O O	Day at T . epic interview and photo shoot with Marie Clair . @OHEMMGEEZY
O O O O O O O O O O O O O O O O O O O O O O O	Sleeping later and later everyday , waking up earlier and earlier day by day . My eyes are getting smaller and smaller .
O O O O O O O O O O O O O O O O O	She should nom me when she gets back ! If she 's not tired that is .
O O O O O O O O O O	@ashhleybrookee it may be nasty but ... it works .
B_movie_NOKG I_movie_NOKG I_movie_NOKG O	nightmare before christmas !!!
B_facility_NOKG O O O O O O B_facility_NOKG I_facility_NOKG I_facility_NOKG O O O O O O	USM get ready yours truly tonight at frat house Hattiesburg on the 1s n 2s !!
O O B_product O O O O O O O O O O O O O O O O O O O O O O O O	Lots of Merlot on Thursday night means tired London Ladies are in bed by 23.19 on the Friday . Listening to the arts show on @BBCRadio4 .
O O O O O O O O O O O O O O O O O O O O O O O	.... today is better than yesterday , but I hope tomorrow is better than today , because today still somewhat - SUCKS .
O O O O O O O O O O O O	@IzzieZac Told you !! o )) When 's she back again ?
O O O O O O O O O O	pulling an all nighter tonight .... good times are approaching
O O O O O O O O B_person_NOKG O B_geo_loc O O O O O	@bookpage We should 've scheduled a meeting with Trisha in Paris for this week ... #deau
O O O O O O O O O O O O O O	Who loves Friday ? At the gym now ! Excited for weekend plans !
O O O O	Time to have #sex
B_movie_NOKG I_movie_NOKG O O O O O O O O O O O O O O O O O O O O O O B_person O O O O O O B_movie O O O	The Town might be one of the best movies I have seen all year . So , so good . And do n't worry Ben , we already forgave you for Gigli . Really .
O O O O O O O O O O O	@Jsmoothhh it 's not supposed to rain till Sunday night .
O O O O O O O	Going to the country fair today )
O O B_company O O O O O O O O B_product_NOKG I_product_NOKG O	//bit.ly/aTTQYq When Pepsi to ring usually confirm to , winning a Nokia 5800 ?
O O O O B_tvshow I_tvshow O O O O O O O O O O O	Just tried to watch The Inbetweeners for the first time , not entirely sure about it .
O O O O O O O O O O O O O O O O O O O O O O O	But what happens when karam turns right around and bites you ? And everything you stand for turns on you despite you ?
O O O O O O O O O O O O O O	i think it 's better to go to bed after this bad day ...
B_sportsteam_NOKG I_sportsteam_NOKG O O O B_person_NOKG O O O O O O O O O	JV soccer leads 4-1 after Benitez scores again , less than 7 mins to play
O O O O O O O O O O O O O O O O O O	@princessmariam9 i know .. i need to stop before my room is gonna get filled with water .
O O O O O O O O O O O O O O O O B_person_NOKG O O O O O O O O O O B_person_NOKG O O O	Goin to my BEST friends birthday party 2day . As u can see her name is taylor and i love her like a sister ! ~HAPPY B-DAY TAYLOR !!! LUVZ YA~
O O O O O O O O O O O	A day late but thank you = ) I love it
O O O O O O O O O O O O O O O O O O O O O O	@ home chilling guess I 'm staying in 2day 2 rest this week was crazy but I 'm ready for dis weekend
O B_product I_product O O O O O O	Peace green tea time !! Happyzone !!!! ) ))))
O O O B_sportsteam_NOKG O O O O O O O O O O O O O B_sportsteam_NOKG O O O O O O O O O	Good start for sharks tonight can only get better . Played with short bench tonight . Thought Rocks well in game early though until ' unseen '
O O O O O O O O O O O O O O O O O O O	@sarahk47 Okay The doc 's saying Keep it tamped down a coupla days then bring her out early ?
O O O O O O O O O O	holy FUCK THIS IS THE MOST BORING DAY EVER .
O O O O O O O O O B_person I_person O O B_tvshow_NOKG	In bed watching Day 51 HLs . ( Awaiting Marcus Bentley ! ) #BB11
O O O O O O O O O O O O O O O O O O O O O O O O O	@Starmaker73 ya but it would have to go down Saturday morning and tht would ntake all day lol so id be cutting it close lol
O O O O O O O O O B_company O O O O O O O O O O O O O O O O	I got a very , very fun item from FedEx today . I'm so excited to add it to my demo bag ! #PassionParties . #WAHM
B_musicartist_NOKG I_musicartist_NOKG O O O O O O O O O O O O O O O O O O	The Maccabees are the love of my life . one day i will be married to all of them .
O O O O O O O O O O O O O O O O	@ShelAndPushPlay Yeah man , u got it . It 's only a matter of time .
O O O O O O O O O O O O O O O O O O	Do any of you take the time to look up at the stars at night ? #Anybody ?
O O O O O O O O O O O O O O O O O O O O O O O O O O O	@cprieboy At the end of the year ? Sometime in May . They are just starting at the beginning of August now instead of the middle .
B_geo_loc_NOKG I_geo_loc_NOKG O O O O O O O O O O O O O O O O	Eastern Bloc 25th b'day party kicking off now ! Get your tweets up , using the tag #botweast
O O O O O O O O O O O O O O O O O	@LightBringer87 I'm too busy asking @leestanleyinnqy formspring questions , I may get around to you later ;)
O O O O O O O O O O O O O O O	looking forward to a weekend resting foot !! oh and the irish on sunday .
O O O O O O O O O O O O O O O O O O O O	@alealshinn @BambingBling ~~~ @sunchips this is the second time they have messed up .... about to give up on them
O O O O O O O O O O O O O O O O O	Of course , I was stunned . This , after all , was an inanimate object .
O O O O O O O O O O O O O O	@jdub79 We must have been in the same bathroom today . #losers #youusedtoknowhowtoflush #followthrough
O O O O O O O O O O O O O O O O O O O O O O O O	"@lovable_sin OMG OMG OMG ! Thank you for "" tumblring "" it to me , I so wasn't expecting them today . OMG !"
O B_tvshow O O O O O O O O O O O O O O O O O O O O O O O O	@Maike_84 Flikken is geweldig ! Ik kan niet wachten tot de nieuwe serie in november .. (geloof ik ) Dit jaar alles gezien via uitzendinggemist .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	RT @_MyNameBrandon_ @Mr_Marcell lol ! yeah aint nothing there but my family . &lt; thaz really it now .. to b honest ... when u coming dwn to sam
O O O O O O O O O O O O O O O O O O O O O	@majornelson I'm out of town this weekend ! dagnabbit ! Why does all the cool stuff happen when I leave ?
O O O O O O O O O O O O O B_sportsteam I_sportsteam O O	before the season even starts i will not respond to any new found miami heat fans ...
O O O O O O O O O O O O O O B_facility I_facility O B_musicartist_NOKG O O B_geo_loc O B_musicartist_NOKG O B_musicartist_NOKG O	IF YOU HAVEN'T HEARD ... THERE IS AN AMAZING SHOW GOING ON TONIGHT AT JANNUS LIVE ... SUENALO ! FROM MIAMI W/ SHAKEMODE AND INDIGENOUS ...
O O O O O O O O O O O B_geo_loc O	( RT @themaine Who is coming to the show tomorrow in Hawaii ?
O O O O O O O O O O O O O O O O O O O O O O O O O O	@atlgc17 Im 16 and a freshmen again . I fluncked once in elementry school and I fluncked last year because I never did my work .
O O O O O O O O O O O O O O O O O O	When your database of all staff is on a flash drive that goes missing #flash #database #Security //bit.ly/b1lWKW
O O O O O O O O B_company O O O O O O	This is one of my favorite days on twitter ever . @radhallman and @foofmcewan kudos
O O O O O B_geo_loc O O O O O O O O O O O O O O O O O O O O	@Strigy got mine in bbt aintree today . Played table tennis on it in store ! V impressed . Did you get analogue controller 2 ?
O O O O O O O O O O O O O O O O O O O O O	@flossyflop It 's a slightly off night tonight . Lots of requests I wouldn't normally play cos they're too slow .
O O O O O O O O O O O O O O O O O O	my heart stops when you look at me , just one touch now baby i believe &lt; 33
O O O O O O O O	bahahah i think i'm over hyper today xD
O O O O O O O O O O O O O O O O O O O O	Today 's cheer went from awful to awesome from the moment I realized I did not have class today .
O B_other_NOKG I_other_NOKG I_other_NOKG	#blackholidays TD Jakes Day
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@SneakyLix thx ! btw i'll text u in a bit ! i just got home , trying to dL some songs , and gonna head to my bf's. i'll text u when i get there
O O O O O O O O O O O	@dancindeac bet the vino tastes especially good this week . ;-)
O O O O O O O O O O O O O O O O O O O O O	Goodmorning ? Just woke up .. Gonna study again for today 's exams..that 's okay because later no more examinations ;)
O O O O O O O O O O O O B_facility_NOKG I_facility_NOKG O B_other I_other O B_geo_loc_NOKG I_geo_loc_NOKG O O B_geo_loc_NOKG O O	Performing on Thursday , Sept . 23 at 00 a.m. in the Student Centre at Centennial College ( Progress Campus ) in Scarborough . @ccsai
O O O O O O O O O O O O O O O O O O O O O O O O	@XrisLastRights yep ... we don't have anything here ... ( ok , we've had mcfly one year ago but .. that 's it )
O O O B_company O O B_person_NOKG O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O O B_geo_loc O O O O	"I favorited a YouTube video -- Yoav "" We All Are Dancing "" ( Copenhagen March 2010 ) //youtu.be/xi8qJ3IKK8U?a"
O O O O O O O O O O O O O O O O	Thank you @ZUNE for todays Album of the Day . Good choice that fits perfectly .
O O O O O O O O O O O	@MiggleM We'll catch up some time ... *knows this won't happen*
O O O O O O O O O O O O O O O O O O O O O O O	"@Laylaloves Well Im Irish and I couldnt stand her in the programme even before "" waterfight/braless gate ""!! She jus seemd sniddy !"
O O O O O O B_musicartist_NOKG O O O O O O O O O O B_musicartist_NOKG I_musicartist_NOKG I_musicartist_NOKG O O	@jaredleto ... ive been to 13 30stm concerts now and you never got me on stage during/before kings and queens ( ((
O O O B_company O O O O O O O O O O O	havent been on facebook for a day . go on and have 0 notifications #foreveralone
O O O O O O O O O O O O O O O O O O O O O	@rattleknackers amusing ? This is some of the greatest music of all time , my foot hasn't stopped tapping all night
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@godsgirl8494 I believe in the sun , even when it is not shining . I believe in love , even when I do not feel it . )
O O O O O O O O O O O O O O O O O O O	@lorymichael Good Night and God Bless . Sleep well honey See you tomorrow Bye bye I love you dear
O O O O B_person_NOKG O B_person O O	@HeartLessVick Lol , was george with carmen today ;D
O O O O O O O O O O O O O O	haha dia 25 vou ver a @bandahydrogen less than 20 seconds ago via web
O O O O O O O O O O O O O B_facility_NOKG I_facility_NOKG O	Is so excited to get some dancing done tonight with @jdsamson /MEN at The Echo .
O O O O O O O O O O O O O O O O O O	Use My Shopping Genie before ?? How did it work for you ? Try it out here //bit.ly/cawTJF
O O O O O O O O O O B_facility_NOKG O O O O O O	@dena33 have a good weekend ! Next time I'm at Gardens we are joining eatery forces .
O O O O O O O O	@ZhouMaharet I haven't for a long ass time
O O O O O O O O O O O O O	omg tomorrow we meet , it will be good to see you again
B_person I_person O O O O O B_other I_other I_other O O O O O O O O O	Soulja Boy | TheDeAndreWay . com - The DeAndre Way in stores Nov 2 , 2010 //t.co/ifJBMTR via @SouljaBoy
O O O O O O O O O O O O O O O O O O O O O O O	@AddieWilliams Dat 's what I'm talkin ' ' bout . In 20 years who knows . Maybe Mr . and Mrs ... ?
O O O O O O O O O O O O O O O O O	@coulditbeJenG It was 20 years ago . They're coming after me , I just know it .
O O O O O B_other_NOKG I_other_NOKG O O O O O O O O O O O O	Train with us for the HCA 8K ! We start tomorrow morning at 30 am at the showroom !
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	going to the mall with my momma , then church after this is a big'o challenge for the next 3 days encounter here I come lets see what happens
O O O O B_person I_person O O O O O O O O O O O O O O O O O	of my days like paris hilton doing blowjobs on camera to earn enough money to feed my angry birds habbit until i die
O O O O O O O O O O O O	@AlineLemos T.T Ainda vou fazer o Caroleta 's Day [ ? ]
B_person I_person O O O O O O O	Anja Rubik Model in Lingerie of the Day //f.ast.ly/DCaEM
O O B_person_NOKG O B_other_NOKG I_other_NOKG O O O O O O O O O B_other_NOKG I_other_NOKG O O O O	Right arm Rousseff , Erenice War , 51 years , became chief minister of the Civil House in April this year
O O O O O O O O O O O O O B_company O O O O O O O O O O O O O O	""" In business , Tuesday is usually the most productive day . For Twitter , is when people tweet the most "" - Ironic , isn't it ?"
O O O O O	thank god its fucking friday
O O O O O O O O O O O O O O	@JustBmoss hey hub how u been haven't seen u since my Love days lol
O O O O O O O O O O O O O O	I madw my email when i was 10 and yeah its really embarissing lol
O O O O O O O O O O O O O O O O O O O	Not only is it #BattlestarGalactica 's 32nd Anniversary , tonite is the 3rd season premiere of #StarWars #TheCloneWars !!
B_sportsteam_NOKG I_sportsteam_NOKG O O O B_person_NOKG O O O O O O O O O	JV soccer leads 4-1 after Benitez scores again , less than 7 mins to play
O O O O O O O O O O O O O O O O O O O O B_person I_person O	""" Count your age by #friends , not years . Count your life by #smiles , not tears ."" #quote John Lennon #quotes"
O O O O O O O O O O O O O O O O O	next few weeks are going to be hectic between traveling and knee surgery when i get back
O O O O O O O O O O	@BornThisWayBaby thankk yhuu #monsterlove u just made my day D
O O O O O O O O O O O O O O O O O O O O O O O O O	Lol girrrrrrl . I'm very lucky but everything is work . Yours will come when its supposed to RT @_katesit_ Can't ( cont ) //tl.gd/63aq2c
O O O O O O O O O O O O O O O O O B_geo_loc O O O	Fuckk man ! I fuckinn missed @yelyahwilliams concert ( #shizz ! I wonder if they're coming to Arizona next year ??
O O O O O O O	today just doesn't feel like a Friday
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@wonderwhygal I was trying to be sly today . I started a new hat , and have a pink one done 4 @loongirl My goal is 5 .
O O O O O O O O O O O O O O O O O O O O O O O O O O O	@basboeit Een groeiproces in de ruimste zin van het woord . Ik arriveerde toen 5 kilo . Gelukkig viel ik er deze week evenzoveel weer uit .
O O O O O O O O O O O O O O O B_geo_loc O O O O O O O O O O O	Why do that to begin with ? lols . @mggykills @dieSIBdie When on vacation in Cebu , you do not sniff your roommate 's boxers . #rulesbetweenmen
O O O O O O O O O	@cosmicblend but you ARE coming tonight , right ?
O O O O O O O O O O O O O O O O O O	no mins ha i guess i aint goin to town today ha just gonna stay and ball ....
O O O O O O O O O O O O O O O O O O O O O O O O O O O	Thank you so very much EVERYONE for the lovely Friday Follows today - you are all too lovely ) Sorry I've not had time to reciprocate xXx
O O O O O O O O O O O O O O	Hey . #dmv . There is a march . 10-2-10 onenationworkingtogether.org for more info
O O O B_sportsteam_NOKG O O O O O O O O O O O O O O O O O O O O O O O	Good start for sharks tonight can only get better . Played with short bench tonight . Thought Rocks well in game early though until ' unseen '
O O O O O O O O O	tonight was pretty good ) but soo coldd (
O O O B_facility_NOKG I_facility_NOKG O O O O O B_person_NOKG O O O O O O O O O O O	Saturday Night , Knighttime Billiards with 4D ! Lets help Bonita celebrate her Birthday ! Come early and make a toast !
O O O O O O O O O O O O O O O O O O O O O	my past was the reason i tried to kill myself the other day , and i'll gladly do it again .
B_person_NOKG I_person_NOKG O O O O O	Mr Ehrlich uses bd language after school
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@masalaskeptic that 's how I got this nickname . Told I looked like the muppet . And I kind of did the same jom when I did theatre work .
O O O O O O O O O O O O O	oh snap i got #blackandyellow on today .. just for wiz aha !
O O O O O O O O O O O O B_company I_company O O O O O O O O O O O O O	Oh wow . After like half a year of misaddressing them , Game Informer FINALLY corrected my label printing issues . Hope this one 's good .
O O O O O O O O O O O O O O O O O O O	Really wish I can see a rocket to the moon today . They would totally make my day .
O O O O O O O O O O O O O O O O O O O O O O O O	@FaeNathara Yes , well a HOOT absoroootly because I'm secretly a hoot , the rest of the time I'm serious ... don't tell anyone
O O O O O O O O O O O O O O O O O O O O O O O O O O	@cdellz11 yeah . But it 's been so long . I miss home . But u still on ur grind tho . That 's wassup .
O O O O O O O B_person O O	party today &lt; 3 ) happy birthday florence &lt; 3
O O O O O O B_person_NOKG O O O O O B_person_NOKG O O O O O O O O O O O O O	@keevaguilfoyle Wow congrats on your engagement Keeva , delighted for you &amp; Dave !! ( Was a bit worried after his initial muted response ;-) )
O O O O O O O O O O O O O	Finna Chill Tonite !! Dont Feel Like Doinq Shxt My Mouth Hurts !!
O O O O O O O O O O O O O	Not awful ... going to start fresh this week -) Soo hungry !
O O O O O O O O O O O O O O O O O O B_tvshow_NOKG O O O O O O O O	"J shaken hands w/santana and/fatt lady like no otherQuote "" this ought to get my ratins up before Conan Get back-Big Jack Off show-1 4 me """
O O O O O O O O O O O O O O O O O O O O	Mostly clear tonight , low 63 ( 17 C) . Sunny Saturday , high near 86 ( 30 C) .
O O O O O O O O O O O O O B_company_NOKG I_company_NOKG O O O O O O O O O	Tomorrow 's the big day ! Our Pet Spa and Adoption Event with Evergreen Subaru is from 10am to 1pm and we can't... //fb.me/I3aLAgtp
O O O O O O O O O O O O O O O O O	Because maybe You're gonna be the one who saves me ? And after all You're my wonderwall
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@iansomerhalder before seeing you , I did not believe in the ancient gods ! Well , now I change my idea ! you are the God of perfection !!!!
O O O O O O O O O O O O O O O O O O O O O O	@rachelshaps - dang ! I didn't know you were giving shoutouts ! Haha oh well . They're is always next friday )
B_sportsteam_NOKG O B_person_NOKG I_person_NOKG O O O O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O O	Ducks sign LW Beleskey to 2-year extension - San Jose Mercury News //dlvr.it/5RcvP #ANADucks
O O O O O O O O O O O O B_tvshow_NOKG I_tvshow_NOKG I_tvshow_NOKG I_tvshow_NOKG O O O O O O O O O O O O O	Beginning what I hope will be a long and wonderful relationship with it 's always sunny . Since I do own season 1 and 2 on DVD already .
O O O O O O O O O O B_other I_other O O O O	@LesColyer Who do you film for ? I was on SKY news 2 weeks ago #checkmeout
O O O O O O O O O O O O O O O O O O O O O O O O O	@snufflesgirl25 @mo9x Well . just beg @100monkeysmusic .. PLEASE come to the #SBLeurope Next year !. We need you there ! *puss in boots eyes*
O O O O O O	omg i get paid today yesss
O O O O O O O O O O O O O O O	so far the herring is a success . definitely needs a couple more days though
O O O O O O O O O O O O O O O O O O O O	Kk its 48 friday nyt D really tired so imma go to sleep ) good nyt x god bles xxxxx
B_other_NOKG I_other_NOKG O O O O O B_other_NOKG I_other_NOKG O O O O O	mothers day greeting cards ) Surrounded by Mothers Day and Dreading It ? //bit.ly/a7d7tg
O B_person_NOKG O O O O O O O O O O O B_other_NOKG O O O O O O O O O O	@ConorMc_Ginty GaGa played here a few weeks back . She spoke out against SB1070 during the show . God bless her for that .
O O O O O O O O O O O O	Goodnight and may peace be upon you and yours . &lt; 3
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@TMCphotographs I know , but there are plenty of mid week programmes that I can take the piss out of now the winter is almost upon us . xx
O O O O O O O O O O O O O O O O O O O O O O O	It sucks when you waiting for the bus with your bike , then it shows up with two bikes already on it .
O O O O O O O O B_geo_loc O O O O O O O O O O O O O O O	Lines for Tonight 's game 00 pm at Burnaby 8Rinks . Please note , these are not the lines for showering tonight ! //twitpic.com/2pducs
O O O O O O O O O O	@TrustL33 word im definitely gettin that the day it drops
O O O O O O O O O O O O O O O O O O O	"RT @cinnzcocky_yep "" I got lots of gualllluhh I spend it "" -- &gt; drinks on u next time"
O O O O O O O O O O O	como saben que danger days es el nombre del disco ?
O O O B_person O O O O O O O O O O O O O	Hurry up ! Brandy will be Leaving in 2 days ! - #Eskorte and #Massasje i #Norge
O O O O O O O O O O O O O O O O O O O O O O O O O O	#DiggyFollows50 @Diggy_simmons FOLLOW ME PLZ CAUSE IM HAVIN A BAD DAY AND WOULD BE SO MUCH BETTER IF U FOLLOWD ME . BUMPING AIRBORNE RIGHT NOW
O O O O O O O O O O O O O O O O	Having movie night tonight at the crib and ur not invited *BBM sticks tongue out smiley*
O O O O O O O O O O	FRIDAY .... home alone ! xD wanna join me ??
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	I just had to step into my office ( front porch ) again . Lol . I feel like everything happening today is highly unusual . I like it a lot !
O O O O O O O O O O O O O O O O O O O O O O	@morgancharlie mmm deffo one of ' those ' thought provoking days / Never mind , onwards &amp; upwards we shall go !!
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	If I had known what I know now about truck drivers , I don't think I would have asked them to honk as much when I was younger .
O O O O O O O O O O O O O O O O	Yay . @penguin is coming to see me next week ... plotting my cooking now !
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@KaulitzClub Hahaha ! We dance , eat , drink , and talk EVERYTIME we get together . And it 's been this way for like years now !
O O B_product I_product O O O O O O O O O O O O O O O O O O O O O O O	was on club penguin with @twilightmarisa till she decided to log of to go bed and leave me loool reminded me of my old cp days lol
O O O O O O O O O O O O	ohh right ... im an actor ... back to work tonight WOOT
O O O O O O O O O O O O O O O B_product O O O O B_product_NOKG O O O O O O O	"Doing "" spring cleaning "", found photo storage tank that is 5x size of my iPhone with less capacity than iPhone4 ... 4 years old , technology !"
O O O O O O O O O O O O O O O O O O O O O O O O O	e o q vai ser hj ? cerveja foi ontem ... que tal um vinho pra variar um pouco !! friday 's celebrate !!! yupppppp
O O O O O O O O O O O O O O	"#asdrakesays "" what 's a star when his most important fan is missing ?"""
O O O O O O O	What a productive day . Not .
O O O O O O O O O O O O O O O O O O O O O O O O O O O	Fellas Don't just lick the PussyY , LOVE IT ! enjoy it . like u just got married &amp; the preacher said u may kiss the bride
O O O O O B_person_NOKG O O O O O O O O O O O O O O O O O O O O O O O O O	You all need to know justin isnt the innocent 16 year old boy you think he is he has to be like that and ' love ' his fans so ...
O O O O O O	What game come on tonight ?
O O O O O O O O O O O O O O O O B_other_NOKG O O O O O O	Power nap . I need it . Its been a stressful week . I'm excited for xmas , haha . Goodnight . )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@LH_TCC I hope for All Of The Lights . I really do . CDQ of Runaway better have those samples from when he did it Live too .
O O O O O O O O O O O O O O	@Viic156 I'm Ocutta Time ps tambn la amooo peroo la otra tambn me gustaa
O O O O O O O O O O O O O O	@Dazzx I think you may have mentioned it . Once or twice . )
O O O O O O	Beddy bye for sleepy time xx
O O O O O O O O O O O O O	@Dishfunctional yeah . big time dancer . i might worship her a bit
O B_other_NOKG O B_person_NOKG I_person_NOKG O O O O O O O O O O O O O O O O O O	@erutan Stanford 's Robert Laughlin ( Nobel Physics1998 ) has a better explanation than I have time to provide rt now . //bit.ly/9k1L4N
O O O O O O O	@MsAustinTaylor whats been going on today ?
O O O O O O O O O O O O O B_company O O O O O O O O O O O O	Next time you'll show restraint you don't get another chance life is no nintendo game but you lied again now you get to watch her leave
O O O O O O O O	Not feeling up to par today . #stressing
B_sportsteam_NOKG I_sportsteam_NOKG O O B_sportsteam_NOKG I_sportsteam_NOKG O O O O O O O O O O O O O O	The Wolves to host the Lions for game time ! Follow us for scores and updates throughout the game !
O O O O O O O O O O O O O O O O O O O O O O O O O O	@stefaniwashburn Me too ! I always get so full with chips and salsa before my entree comes ? I like the Verde salsa the best !
O O O B_geo_loc_NOKG O O O O O O O B_geo_loc_NOKG O O O O O O	Done teaching in Viera time for some eats and back to orlando , possibly swing dance tonight !
O B_person O O O O O O O O O O O B_company_NOKG O O O O O O O O O O O O O O O O	@davidcushman David , I just realised the other day you're no longer at Brando ? How come ? Doing your own thing ?! ( ps yeah it sucks ! )
O O O O O O O O O O O O	@SammieLynnsMom @tg10781 they will be all done by Sunday trust me *wink*
O O O O O O O O O O O O B_facility I_facility O O O O O O O O O O	RT @hificlub Come get your blood flowing with @waxromeo &amp; @fordinho at The Heartbeat tonight , or as we call it Hide-and-Go Sikh !
O O O O O O O O O O O O O O O O O O O O O O O	complete kiddie goodness today . first a kids party followed by a night at the circus followed by another kiddie party tomorrow .
O O O O O O O O O O O O O O B_company_NOKG O O O O O O O O O O O	@Zerinaakers talking about as far as shooting for location its going to be on #Vh1 so by the end of the month i should know something
O O O O O O O O O O O O O O O O O O O O O O O O O	@raytida Travelling light ftw . When I came here first , I had one half-empty books-based suitcase and one clothes-based suitcase . That 's all
O O O O O O O O B_movie_NOKG O O O O B_person_NOKG I_person_NOKG O O O B_movie_NOKG I_movie_NOKG O O O B_movie I_movie I_movie O O O B_person_NOKG I_person_NOKG O	"At 7pm we'll show the Awarded movie "" Agora "" by Spanish director Alex Amenabar who directed "" Mar Adentro "" ( "" The Sea Inside "" ) . W/Rachel Weisz ."
O O O O O O O O O O O O O O O O O	@AyeoKitty ill txt you soon in a few minutes when i get a hold of my phone
O O O O O O O O O O O O O O O O O	Friday deal ! Save 30% on select new arrivals by @MizMooz . Check it out ! //bit.ly/cDXN4
O O O O O O O O O O O O O O	Today the mall was full of moms who love scrapbooking . kill me .
O O O O O O O O O O O O O O O O O O O O O B_company O O O O O O O O O O O B_company O	U accused me of doin something . So u ain't talkin to me till Wednesday . Ok . Imma get on twitter since u say I did . Now u mad I'm on twitter !
