labels	text
O O O O O O O O O O O B_company O O O O B_company	Haven't tweeted since june wow ....................... but I did get a facebook so who cares about twitter
O O O B_geo_loc O O O O O O O O O O O O O O O O	So here in Belgium its now 7minutes before midnight ,, Tell me how late it is were you live D
O O B_person O B_person I_person O O B_person O O O O O O O O	he likes prince , paul simon , and o.d.b. i may have found my soul mate .
O O O O O O O O B_product O O O O O O O O O B_other I_other O O O O O O O O O	"'@stephaniebriggs Jumped in the truck , flipped the iPod over to shuffle , and it gives me "" goodbye moon "". Probably a year since last heard it !'"
O O O O O O O O O O O O O O O B_company O B_company O O O	I love it , I can torment my friends and their kids long distance via fb and twitter . Mwahaha !
O O O O O B_company O O O O O O O O O O O O O O O O	@superanne Can I get a Twitter software to spew random bullshit about airports/coffee/conferences ? Cause that would free up some time .
O O O O O O O B_person I_person O O O O O O O O O O O O O	Let 's all take a shot for Lindsay Lohan tonight . Maybe snort a line if you're a real dedicated fan .
O O O O O O B_facility I_facility O O O O O O O O B_geo_loc O O O O O O O O	I just remembered this week is The Heatwave 7th birthday ... meant to make tonight 's Brixton bashment our birthday party but I forgot LOL
O B_movie I_movie O O O B_geo_loc O O O O	' Breaking Dawn ' Returns to Vancouver on January 11th //bit.ly/dbDMs8
O O O O O O B_other I_other O O O O O O O O O O O O O O O O O O O O	"'"" When I think of the Fearless Tour , I think of how this is one of the golden ages of my life . High school ..."" //tumblr.com/xbhiucqso'"
B_person I_person O O O O O B_other I_other I_other O O O O O O O O O	Soulja Boy | TheDeAndreWay . com - The DeAndre Way in stores Nov 2 , 2010 //t.co/8XvVWHz via @SouljaBoy
O O B_person I_person O B_geo_loc O O O O O O B_other I_other I_other O O O O O O O O O	Blades trade Travis Toomey to Seattle for 4th Rd Pick in ' 11 Bantam Draft . 7 20-year olds remain . #yxe #Blades #WHL
O O O O O B_musicartist I_musicartist I_musicartist	On My Own Time - Gym Class Heroes
O B_other O O O O O O O O O O O O O	On Thanksgiving after you done eating its #TimeToGetOut unless you wanna help with the dishes
O B_person O O O O O O O O O O O O O O O O O O B_person I_person O O O O O O	omg simone is coming over then 2morrow we foin 2 da fall festival cant wait 4 GAC 2night ! an Justin Bieber concert in Dec .!!!!!!! &lt; 3
O B_company O O O O O O O O O O O O O O O O O O O O	Personal Twitter is now ago . People can now keep track of me instead of just my films and production company .
O O O O B_geo_loc O O O O O O O O O O O O O O O	@aplusk //www.youtube.com/watch?v=eLMui7zBiXo we beat kilkenny after they beat us for the last 4 years in the hurling . Woo !!!
O O O O O O B_product O O O O O O O B_product I_product O O O O O	; I can upgrade to a BlackBerry in November !! Yesss . &lt; 3 BB Bold , here I come !
O O B_product O O O O O O O O O O B_geo_loc O O O O O O O O O O	Must say iPhone is more accurate . Wasnt brought up here though , Wrawby is where I spent 18 years of my life .
B_movie I_movie O O B_movie I_movie O B_movie I_movie O B_movie I_movie I_movie O O O O O O O O O O O O	Half baked , next how high , grandma boys , puff puff pass , and 4 hours of friday . &lt; DEAD GREEN HARTS &gt;
O O O O O O O O O O O O O O O O O O O B_product I_product I_product O O O O O	Good golly . Who left the candy in the lunchroom . May set a world record for the most Sour Patch kids eaten by an individual !
O O O O O B_other I_other O O O O O O O O O O O O O O O B_geo_loc O O	@SoccerByIves Let 's hope the Serie A continues to be on the tv schedule next week . This strike has fans of Calcio worried ....
O O O B_geo_loc O O O O O O O B_geo_loc O O	Beautiful day in Chicago ! Nice to get away from the Florida heat .
O O O O O O B_movie I_movie I_movie O O O O O O O O O O O O O O O	Oh lord here we go again Paranormal Activity 2 //j.mp/ascgZr I 'm not requesting it in my area this time . Are you ?
O O O O O B_other O O O O O O O O O O	@Jessica_Chobot did you see the yakuza vs zombies .... smh but cool at the same time
O O B_person I_person O O	Happy B-Day Jimmie Johnson FLYING LIZARD
O O B_person I_person O O O O O O O O O	Jets coach Rex Ryan pleased with the offense this week in practice //bit.ly/9GkyjU
O O O O O O O O O O O B_company O O O O O O O O	Over 1 , 5 week sta ik in de keuken bij Delphi ... ik word toch ooit nog kok !
O O O O O O O O O O O O O O O O O O O O B_geo_loc O O O O O O B_person I_person	I have made the tough decisions , always with an eye toward the bottom line . Perhaps it 's time America was run like a business . Donald Trump
B_musicartist I_musicartist I_musicartist I_musicartist O B_musicartist I_musicartist I_musicartist I_musicartist O O B_musicartist I_musicartist O O O O O O O O O O O O O O O O O O O	The Get Up Kids , Sunny Day Real Estate , and Cap'n Jazz are quite possibly the greatest ( original ) emo bands to ever exist . Ever . So listen .
O O O O O O O B_person I_person O O O O O O O O O O O O O O O O O O	Consider the world 's top-ranked golfer , Tiger Woods . If a guy who can rake in a billion dollars in a year can also ... //bit.ly/94sBNr
O O O O O O O O O O O O O O O O O O O O B_person I_person O O O O O O	Omfg I'm bailing out of the car right now my mom slapped me when I changed the radio off this Justin Bieber you smile I smile fucking song
O O O O O O O O B_geo_loc O O O O O	@yungtybrownski just weak lol . You gone go Hamm next Thursday on team darkness
O O O O I_company I_company B_geo_loc I_geo_loc O O O O O O O O O	Chinese symbols Sotheby | ' s Hong Kong twentieth century Chinese art sales fall in October //bit.ly/aFLHax
B_person I_person O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Lindsay Lohan allegedly failed her drug test . So not fetch . Quick , let 's all put on our shocked faces that 23 days of rehab didn't work !
O O O O O O O O O O O B_product I_product O B_person I_person O O O O	Logging off for today . About to go enjoy my #wkndread Sandman Slim by Richard Kadrey . Love #wkndreads )
O O O O O O O O O O O O O O O O O O O O O O O O O B_person I_person O	@ALiNA_BlahxD nein , das ist die von meinem bruder . aber bei ihm staubt die nur ein D jetzt kann ich schon one time von justin bieber und
O O O O O B_musicartist I_musicartist I_musicartist O O O O O O O	@EssieLovesYou yesterday i had a kings of leon marathon . i slept happy ll !
O O O B_company O O O O O O O O O O O O O	#stupidnews An Entire Facebook Photo Album Captured in a Single Long Exposure Photograph [ Photography ] //gizmo.do/9GeY0q
O O O O B_geo_loc O B_geo_loc O B_facility I_facility O O O O O O	New show announced in Orillia , ON at Leacock Museum on October 24 , 2010 //artistdata.com/a/26up
O O O O B_geo_loc O O O O O O O O O O O O O O O	@aplusk //www.youtube.com/watch?v=eLMui7zBiXo we beat kilkenny after they beat us for the last 4 years in the hurling . Woo !!!
O O O O O O O B_other I_other O O O O O O O O B_product O O	Only a few short weeks until the Great Pumpkin rises ! Maybe he will bring me an iPad ! //grtpmpkin.com/4fj
B_company B_geo_loc O O O O O O O O	Costco Irvine has fresh sushi samples today . Awesome .
O O O O B_musicartist I_musicartist O O O O O O O O	Wonder what the new Green Day album will called , Tre 's Penis ?
O O O O O O B_geo_loc O O O O O O O O	@colintattum It 's already tomorrow in Australia so can you tell just me now ?!
O B_person O O O O O O O O O O O O O O O O O	The pope isn't really making much of an effort . He 's wearing the same clothes as yesterday .
B_person I_person O O B_person O B_other I_other I_other I_other I_other O O O	Justin Timberlake ft . Beyonce - Until the End of Time //t.co/kUe6djJ via @youtube
O O O O O O B_tvshow I_tvshow O O O O O O	Any 1 know when season 3 True Blood is back on the telly ?
O O B_person I_person O B_person I_person O O O O B_other I_other I_other O O O O O O	Second-year CBs Jerraud Powers and Jacob Lacey don't remember much about Manning Bowl I . Both were college ... //bit.ly/at71uZ
O O O O O O O O O O O B_geo_loc O O O O O O O O O O O O O O O O O O O O	@MajorBerry Praying with ya that he answers &amp; will be in Sweden , so you can meet him ! I met him 3 weeks ago &amp; still thinking about it lol .
O O O O O O O B_musicartist I_musicartist O O	@write_as_rain you need to listen to that green day song .
O O O O B_person O O O O O O O O O O O O B_company O O O O O O O O O O O	were too much . MJ still had it but he was 50 years old at time . AEG just wanted more money off his name like everyone else @JackieJackson5
O O O B_musicartist I_musicartist O O O B_facility I_facility O B_geo_loc O B_geo_loc O O O O O O O O O O O O	HAVE YOU HEARD DJ STRATEGY IS NOW AT VISIONS LOUNGE IN HICKORY , NC ON WEDNESDAY ; S NIGHTS ... WOW !! DONT MISS IT !
O O O O O O O O O B_person I_person O O O O O O O O O O O O O O O O O O O	I know when my mom saw a picture of justin bieber she said that he was cute . She said she didn't. But , she did . Haha . )
O O O O O O O O B_company O O O O O O O O	The #gothic Daily is out - read this Twitter newspaper on //bit.ly/aQOoSP ( 22 contributions today )
O O O O B_product O O O O O O	Used a lot of Sellotape today ) printing on Monday ;D
O O O O O O O O O O O O O O O O O O O O B_geo_loc O O O O O O O O O O	right . Five Star Day came out in may this year . why haven't ANY trailers come out here in Scotland yet ? i've waited about a year for this !
O O O O B_person I_person O B_person I_person O O O O O O O O O O O	The Metro Sept 26 Mannie Fresh and Jermaine Dupri fa da after party , holla at me fa ur tickets
O O O O O O O O O O O O B_other I_other O O O O O O O B_person I_person O	"'MUSIC CHOICE JUST HIT ME SO IF YOU ON DEMAND TONITE "" GOTTA BODY "" MUST LISTEN ( FREEKEY ZEKEY FT JIM JONES )'"
O O O O O O O O B_geo_loc O B_person O O O B_geo_loc I_geo_loc O	After a great two days of meetings with Houston , Fes is back in Salt Lake .
O O O O O B_facility I_facility O B_geo_loc O B_product O O O O O O O O O O	@sjonrefur Tuesday-Fight Night , Wednesday-MvC3 Fight Club in Chicago . Pringles , baby ! Hope you get better by then !
O O O B_company O O O O O O O O O O O O	Social networking site Facebook officially has 500 million users , the company announced 21 July //ow.ly/20ATc
O B_person O O O O O O B_geo_loc O O O O O O O O O O O	@jasonderulo jason , coming to see you at Newcastle-Upon-Tyne in Feb , cant wait !! How are you ? xx
O O O O O O B_company O O O O O O O O	I don't know what criteria does MTV use to give music awards these days .
O O O O O O O O O O O O B_other O	@KrisReyes Have an awesome time on your travels!I'll miss seeing u on CityTV !
O O B_geo_loc O O O O O O O B_geo_loc O O O O O O O O O O	back from Verona ) Looking forward to come back in Paris next week . We plan a drink together friends ?
O O O O O O O O O O O O O O O O O O B_company O O O O O O	12 am tweet just planned the day after reading loads of NEWS ... tommorrow is a big day wipro 's interview checking my pronunciation ..!
O B_person O B_person I_person O O O O O O O O O O	@karensuluay Hyna the Brad paisley concert we were supposed to go to is tonight *tear*
O O O O O O B_other O O O O O O	If my calculation is right , Christmas is only 98 days away ...
O O O O O O O B_company O O O O O O O O O	I'm pleased to have introduced @TheSmokingGunn to twitter . May he become as inane as me .
O O O O O O O O B_company O O O O O O O	Home made cod &amp; chips + bottle of Microsoft provided champagne = top class Friday ;-)
O O O O O O O O B_geo_loc O O O O O O O O O O O	@krtgrphr Arre no . After experiencing loos in Japan , I'm spoiled forever . Now everything is SulahShauchalay baraabar .
O O O O B_person O O B_person O O O O O O O O O O O O O O O O	Omg i just found Roy 's and Greg 's old band 's website ! but when I clicked on it , it wouldn't '(
B_other I_other I_other I_other I_other O O O O O O O O O O O O O O	International Observe the Moon Night ( 9/18/2010 ) | Saturday , Sep 18 , 00 PM | //bit.ly/bVOdBF #cuboulder
O O O O O O B_geo_loc O O O O O O O	@DebVRuns hi pal !! How 's Hawaii ?? when are you heading home !
O O O I_other B_person O	#nowplaying when im gone eminem )
