labels	text
O O O O O O O O O O O O O O	Police have detained 12 people associated with the mine , including its boss .
O O B-tim O O B-org I-org I-org O O O O O O O O O O O O O O O B-tim O	Preliminary results Friday indicate the National Democratic Party won at least 120 seats in the first two rounds and at least four seats Thursday .
B-gpe O B-per I-per I-per O O O O B-tim O B-per B-org O O O O O O O O O O O O	Zambian Vice President Rupiah Banda says in a statement Monday that Mr. Mwanawasa is being attended to by doctors and his condition is stable .
B-geo O B-geo O B-geo O O O O B-geo O O O O O O B-geo O O O B-tim O O B-tim O	Britain , France and Germany have said they want Iran to halt uranium processing at its Isfahan plant , which Tehran resumed in August .
O O O O O O O O O O O O O O O O	He argues such a forum is the only way to resolve the region 's problems .
O O O O O O O O O O O B-geo I-geo O B-geo O B-geo O B-geo O B-geo O B-geo O B-geo O	A message posted recently on a web site mentioned stadiums in New York , Miami , Atlanta , Seattle , Houston , Oakland and Cleveland .
O B-org I-org O B-geo O O O O O O O O B-per I-per O B-geo I-geo O B-geo O	The 22-year-old Roddick faces Karlovic , who scored a straight-set win over sixth-seeded Thomas Johansson of Sweden 06-Apr , 07-Jun .
O O O O O O O O O B-tim O O O O O O O O O O O O O O O O O O O B-gpe B-org I-org O O O O O O O	The adoption of a comprehensive insurance law in late 1994 , which provides a blanket of confidentiality with regulated statutory gateways for investigation of criminal offenses , made the British Virgin Islands even more attractive to international business .
O B-tim O B-org I-org O O O O O O O O O O O O O O O O O O	In 1992 , Cheddi JAGAN was elected president in what is considered the country 's first free and fair election since independence .
O B-per I-per O B-per I-per I-per O O O O O O O O O O O	Both President Chavez and Prime Minister Zapatero said the defense equipment will be used for peaceful purposes .
O O O O O O O O O O O B-tim I-tim O O O O B-geo O O O B-geo O	He is wanted in connection with a triple car bombing on September 29 in the town of Balad , north of Baghdad .
O B-tim I-tim O O B-org O O O O O O O O O O O O O O O	On June 7 , the FDA issued an advisory , warning consumers not to eat several common types of tomatoes .
B-gpe B-org I-org I-org O O B-gpe O O O O O O O O O B-geo O	Sudan 's Foreign Ministry says six Sudanese , including a diplomat , have been kidnapped in Iraq .
O O O O O O O O O O O	Rallies for and against the constitution recently have turned violent .
B-per I-per O O O O O B-org I-org I-org I-org O O O O O B-geo B-tim O O O O O O O O O O O O O	Mohamed ElBaradei , the chief of the International Atomic Energy Agency , spoke to reporters in Paris Monday on the sidelines of a conference on the future of nuclear energy .
O O O O O O O B-org I-org I-org I-org I-org O	There are now 124 teams in the FIFA Women 's World Rankings .
B-geo O O O O O O O O O O O B-tim I-tim O	California authorities filed child molestation charges against the pop music star in December 2003 .
O O O O O O O O O O O	One attacker was killed in a shootout following the blast .
O O O B-org O O O O O O O O O B-tim B-eve I-eve O B-geo O	The International Olympic Committee has voted to eliminate baseball and softball from the 2012 Summer Games in London .
O O O O O O O O O B-org O O O B-geo I-geo O B-org I-org I-org O O B-gpe O O O O O O O O B-tim I-tim O O O	But after the meeting , the head of the U.N. peacekeeping force in southern Lebanon , General Alain Pellegrini , said Israeli forces could possibly leave the country by the end of this month .
B-org I-org I-org O B-org I-org O O O O O O O B-tim O O O O O O O B-geo O O O O O	Central Election Commission official Akylbek Sariyev said over 90 percent of voters on Sunday backed the new charter , which establishes Kyrgyzstan as a parliamentary republic .
B-gpe O O O O O O B-org I-org O O O O O O O O O B-gpe O O O O O O O O B-gpe O O O O O O O O O O O O B-gpe O O	Israeli soldiers on stand by in the Gush Katif bloc of Jewish settlements leading to the site were Palestinian militants attacked an army post near Egypt-Gaza border Israeli security officials say three soldiers have been wounded in an attack by Palestinian militants .
O O O O O O O O B-geo I-geo O O O O O O O O O O O O	Militant groups frequently attack oil operations in the Niger Delta to demand social services and better job opportunities from multinational companies .
B-per I-per I-per O O O O O O O O O O O O O O O	President Robert Mugabe has said he will only choose elected lawmakers for his cabinet after the elections .
O O O O O O O O O O O O O O O O O O O B-geo O	Early reports say the president was not in the convoy when the attack occurred about 90 kilometers south of Kirkuk .
O O O O O O O O B-org O O O O O O O O O O O O B-gpe O B-per I-per O	That group is alleged to be affiliated with al-Qaida and allegedly has engaged in terrorist activities including the attempted assassination of Libyan leader Moammar Gadhafi .
B-org I-org O O O O O O B-tim I-tim O O O O O O B-org B-gpe B-org O O O O O O O O O O O O O O O O O O O O	Ayatollah al-Sistani is not a candidate in the January 30 polls , but he supports the United Iraqi Alliance , a mainly Shi'ite coalition that is likely to win a large number of seats in the national assembly .
B-org O O B-per I-per O O O B-geo I-geo O O O O O O O O O B-tim O	Yonhap also says Mr. Hwang was born in North Korea and defected to the south with his sister in 1951 .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	"The Lion replied , "" I have no objection , but you must excuse me for requiring you to find surety for your good faith , for how can I trust anyone as a friend who is able to fly away from his bargain whenever he pleases ? '"
O O O O O O O O O O O O O O O O B-per O O O O O O O B-per I-per O O O O O O	The pope has said he meant no offense to Muslims when he quoted a 14 century Byzantine emperor as saying some teachings of the Prophet Muhammed brought evil to the world .
O O O O O O B-org I-org I-org I-org O O O O O B-per O B-geo O O O O O B-org O O	A previously unknown group , the Baluchistan Liberation United Front , is threatening to kill Solecki if Pakistan 's government does not release Baluch prisoners .
O O B-org I-org O O O O O O O O O O O O O O O O O O O O O O O O	The state-run Sunday Mail reports officials this week hope to question the three men , who have been accused of passing state secrets to foreign intelligence agencies .
B-gpe O O B-per I-per O O B-geo I-geo O O O O O O O O O	American Olympic hopeful Bode Miller of the United States finished eighth and recaptured the overall standings lead .
O O O O O B-geo O O O O O O O B-geo O	He said the violence in Darfur casts a dangerous shadow over all of Sudan .
O O O B-gpe O O B-per I-per O O O O O O B-tim O O O O O O O O	The party of Liberian presidential candidate George Weah has called for a re-run of Tuesday 's run-off vote , charging electoral fraud .
B-geo I-geo O O O O O O O B-geo O O O O O O B-geo O O O O O O O O B-geo O	South Korea sends almost one-quarter of its exports to China , but faces growing competition from Taiwan , which just completed a trade agreement with China .
O O O O O O B-org O O O O B-geo O	It is the largest single order Airbus has ever gotten from China .
O O O B-tim O O O O O O O O O O O O O O O O O O O	"The Vatican said Thursday the pontiff suffered a "" cardio-circulatory collapse "" after developing a high fever from a urinary tract infection ."
O O O O O O B-org I-org I-org I-org O O O O O O O O B-geo I-geo I-geo I-geo O	The larger of these is the Dhekelia Sovereign Base Area , which is also referred to as the Eastern Sovereign Base Area .
B-per I-per O O O B-gpe O O O O O O O O O O O O O O O O O O B-geo O	Ms. Aslam warned that such Indian criticism could weaken attempts by the neighboring countries to resolve bilateral issues , including the long-standing dispute over Kashmir .
B-gpe B-per I-per I-per O O O O O O O O O O B-geo O O O O O B-per I-per O O O O O O O O O O O O O O O	Cuban President Raul Castro says he is open to direct talks with the incoming U.S. president , saying he believes Barack Obama is an honest and sincere man who could improve relations between the two countries .
O O O O O O O O B-org O O O O O B-tim O O O	The attacks on the oil industry have caused Nigeria to cut oil production by almost 25 percent .
O B-nat O O O B-geo B-tim O O O O O O O O	Hurricane Katrina slammed into southeast Florida Thursday , leaving at least seven people dead .
B-per I-per O B-geo O B-per I-per I-per O O O O O O O O	Nathalie Dechy of France defeated Anabel Medina Garrigues in straight sets , 06-Mar , 06-Jan .
O B-tim O B-per O O O O O B-geo I-geo O O O O O O O O O O O O O O O B-art I-art O	For 50 years Brown 's career was based in New Orleans , where he played guitar and sang blues , country , jazz , zydeco and Cajun music .
O O O O B-org I-org O O O O O O O O O O O O B-per I-per I-per O O O O O O O O O	A presidential statement says Anura Bandaranaike will retain his current post as tourist minister , but that Finance Minister Sarath Amunugama will take over his Industry and Investment portfolios .
O O O O O O O B-tim O O O O	The entire process will take more than two years to complete .
O B-org O B-per I-per I-per O B-tim O B-org O O O O O O O O	Former FEMA Director James Lee Witt said Thursday that FEMA has become a disgrace since the merger .
O O O O B-geo O B-geo I-geo I-geo O O O O O O O O O O O O O O O O O O O O O O O	In recent months , France and the United States have used military force to rescue hostages , while at other times , foreign hostages have been released after ransoms were paid .
B-geo I-geo O O O O O O O O O O O O O O O O O O O O O O	North Korea has agreed to dismantle its nuclear activities in exchange for aid and energy , but has halted the process several times .
O O O O O B-org O O O O B-geo O	He did not say when U.N. inspectors may return to Syria .
O O O B-org I-org O O B-org I-org I-org O O O O O O O O O O B-org I-org O	Meanwhile , the Atlanta Falcons host a Saint Louis Rams team that is coming off a 27-20 win over the Seattle Seahawks .
O O O O O O O O O O O O O O O O O O O O O O O O O	It says the state focuses on blocking politically sensitive information such as pro-democracy Web sites , and has the capability to monitor e-mail communication .
O O O O O O B-org I-org O O O	Muslims consider any depiction of the Prophet Muhammad as blasphemous .
B-gpe O O O O O O O O O O O O O O O O B-geo O O O O O	Thai authorities say suspected Muslim militants have carried out at least 40 bomb and arson attacks in Thailand 's Muslim-dominated southern provinces .
O O O O O O B-tim O O B-geo O O O O O O O O O O	At least 10 people were killed Monday in northern Pakistan when heavy rains caused landslides to cover their homes .
B-per I-per O O O O O O O O O O O O O O O O O O O O O O O O	"Mr. Aziz also complained that he was being held unjustly - claiming that "" we have no meetings or telephone contacts with our families . """
O O O O O O O O O O O O O	The bill includes cuts in health care and other social welfare programs .
O O B-gpe O O O O O O	He said Americans are thankful for their sacrifices .
O O O O O B-tim I-tim I-tim I-tim O O O O O O O O O B-org O O O O O O	The rebound of oil prices from 1999 to 2008 helped growth , but drops in production have hampered Gabon from fully realizing potential gains .
B-gpe O O O O O O O O B-geo O O O O O O	Iraqi police say a roadside bomb blast south of Baghdad has killed seven police officers .
O O O O B-geo O O O O O B-tim O O	He was airlifted to France after being ill for about two weeks .
B-per I-per O O B-org O O O O O O B-tim O	Ms. Gillard 's new Cabinet also took the oath of office Tuesday .
O B-gpe O O O O O O O O O O O O O O O B-geo O O O O O O O O O O O O O O O	Although Albania 's economy continues to grow , the country is still one of the poorest in Europe , hampered by a large informal economy and an inadequate energy and transportation infrastructure .
B-per I-per O O O O O O O O O O O O O O O O	Busta Rhymes will face trial on two assault charges after being caught driving with a suspended license .
B-geo O B-geo O O O O O O O B-geo O O O O B-geo O O O O O O O	Venezuela and Cuba have both opposed a move by the U.N. nuclear agency to report Iran as noncompliant with atomic energy regulations .
O B-org I-org I-org I-org O O O O O O O O O O B-geo O	The United Nations Security Council is considering a 12-month extension of the peacekeeping force in Haiti .
B-gpe O O O O O O O B-tim O O O O O O O O O O O O O O O O	Iraqi Kurdish negotiators say they will resume talks Monday with the country 's dominant Shi'ite alliance to hammer out details of a coalition government .
O B-gpe O O O O O B-geo O O B-org O O	The Pakistani military launched its offensive in Orakzai to hunt Taliban insurgents .
O O O O O O O O O O O O O O O O O O O	Hours afterwards , two more policemen died in a roadside bomb blast on the outskirts of the city .
O B-tim O O O O O O O O	At Friday prayers , clerics discussed the proposed constitution .
O O O O O O O O O O O B-geo O O O	Beta is the record 23rd named storm of this year 's Atlantic hurricane season .
B-per I-per O O O O O O O O O O O O B-tim O B-geo O	Manouchehr Mottaki did not say when the proceedings would begin during a news conference Monday in Tehran .
B-org O O B-per I-per I-per O O O O O O B-tim O	Taleban spokesman , Qari Mohammed Yousaf said his group kidnapped the men Saturday .
O O O O O O O O O O O O O	Villagers were angry over the low compensation officials offered for their land .
O O O O O O O O O O O O O O	"It says they can not be released because of "" security concerns . """
O B-org I-org I-org O O O O O O O O O O O O O O O B-geo I-geo O B-geo O B-geo O O O B-geo O O O O O O O O O O B-geo O O	The U.N. Security Council is expected to resume talks next week on a draft resolution , co-sponsored by the United States , Britain and France , that threatens Syria with sanctions if it does not fully cooperate with the U.N. investigation .
O O B-tim B-geo O O O O O O O O O O O O O O O B-tim O	Courts in military-run Burma sentenced the monk last year to 68 years in prison for leading pro-democracy protests in 2007 .
B-gpe O O O O O O O O O O O O O B-geo O	Turkish authorities say two earthquakes have shaken the country 's third largest city , Izmir .
O O O O B-org O O O O B-geo O O O O O O O O O O O O O O B-org O O O O O O	The group is condemning Google 's move to obey Beijing 's restrictions on free speech , saying it will prohibit access to information about Tibet and other sensitive political issues .
B-geo O B-org O B-per I-per I-per O O O O O O O O O O O O O O O O O O O O O	Iran 's OPEC governor Mohammad Ali Khatibi says the cartel will consider further production cuts to help stabilize the oil market if demand does not pick up .
O O O O O O O O O O O O O O O O O O O	Gas company officials say the attacks disrupted natural gas supplies to several districts , but caused no injuries .
O O O O O O O O O O O O O O O O O O O O B-geo O O	The journalist suffered a concussion and broken arm when masked attackers assaulted him with baseball bats in front of his Zagreb home .
B-per I-per O B-tim O O O O O O O O O O O O O	Guenael Rodier said Tuesday there is no evidence the disease is being spread by human-to-human contact .
O O B-gpe O O O B-org I-org I-org I-org I-org B-gpe B-org I-org O O O O O O O O O O O O O B-gpe O O O B-geo O	A South Korean activist group - The Democracy Network Against North Korean Gulag - is quoted as saying two of those detained were activists who helped North Korean asylum seekers in China .
O O O O B-gpe O O O O O O O O O O O O O O O O B-geo O	Earlier this month , Afghan officials said they seized at least 19 tons of explosives found in shipping containers imported from Iran .
O O O O O O B-geo O O B-geo I-geo I-geo O O O O B-geo O O B-geo O O O O	Tropical weather systems in both the Pacific and the Gulf of Mexico have left hillsides throughout Guatemala and southern Mexico saturated with water .
O O O O O O O O O O O O O O O O O O O O O O O	He said he is determined to set the process for holding parliamentary elections in motion with or without the rebels ' participation .
O O O O O O O O O O O O B-tim O O	Voters will choose a new 275-member national assembly to sit for a four-year term .
B-geo O O B-org O O O O O O O O O	Washington has accused Tehran of aiding Shi'ite militants involved in sectarian attacks .
O O B-geo O O O O O O O O O O O O O B-tim O O O B-tim O	Officials in Somalia say at least 16 people have been killed in factional fighting that began Monday and continued into Tuesday .
O O O O O O O O B-tim O O O O O O O O O O O O O O B-geo I-geo O	World oil prices soared to new record highs Tuesday as investors worried about the impact of Hurricane Katrina on oil production in the United States .
B-geo O O O O O O O O B-geo I-geo O O O O O O O O B-per I-per O O O B-geo O	Russia has cited the importance of relations with the United States , but expressed some concern a day after President Bush criticized democracy in Russia .
O O O O O O O O O O O	He had an unprecedented meeting with victims of abusive priests .
B-org I-org B-per I-per O O O B-org I-org O O O O O O O O B-geo O O B-tim O O	U.N. Secretary-General Kofi Annan has asked the Security Council to move faster to help end violence in Sudan 's western Darfur region .
O B-geo O O B-geo O O B-per O O O O O O O O O O O B-org I-org O O	The U.S. military in Iraq says three Marines have died of wounds sustained due to enemy action in western Al Anbar province .
B-per I-per O O O O O O O O O O O O B-tim I-tim O O O O O O O	Lopez Obrador called for the halt to allow the army to hold its traditional September 16th military parade through the city center .
O O O O O O O B-tim B-eve I-eve O O O O O O O O O B-org O O B-tim O O O	All seven cities bidding to host the 2014 Winter Olympics have submitted their candidate files to the International Olympic Committee ahead of Wednesday 's deadline .
B-per O O O O O O O O O B-tim O	Zuma is due to stand trial on corruption charges in July .
B-gpe O O O O O O O O O O O O O B-geo O O O B-geo O	Turkish troops have killed two more Kurdish rebels in an overnight clash in the Tunceli region of eastern Turkey .
B-org O O O B-geo O O O O O O O O O O	Bloomberg news reports that Congo 's communications minister has dismissed the militias ' statement .
B-gpe O B-gpe O O O O O O O B-tim O O O	China and Russia will hold their first joint military exercises later this month .
O O O B-gpe B-per I-per I-per I-per O O B-tim O	He spoke with Italian Prime Minister Romano Prodi by telephone Sunday .
O O O O B-geo O O O O O O O O O O O O O O O O O O	A published report in Britain says authorities believe they foiled a terrorist plot to carry out a nerve gas attack on parliament .
B-per B-geo O O O O O O B-tim O O O B-org I-org O O O O O O O O O O O O	Mr. Musharraf declared a state of emergency last November and purged the Supreme Court , in order to halt any legal challenges to his presidency .
O O O O O O B-tim O O O O O O O O O O O O O	The economy fell 3.8 % in 2009 , as lower world demand and commodity prices caused exports to contract .
O O O O O O O O O O O O O O O O O O	""" You seem to know something about parliamentary forms of speech , "" said the Two Arms ."
B-geo O O O O O O O O O O O O O O B-tim O O O O O O O O B-tim I-tim I-tim O O O O O O B-tim O O O O O O O O	Botswana has maintained one of the world 's highest economic growth rates since independence in 1966 , though growth fell below 5 % in 2007 - 8 , and turned sharply negative in 2009 , with industry falling nearly 30 % .
O O B-tim B-org O B-org I-org O B-org O O O B-geo I-geo B-tim I-tim O B-per I-per I-per O O O O O B-org O O O B-geo O O O O O	At the three-day Association of Southeast Nations ( ASEAN ) summit in Kuala Lumpur in December , Mr. Syed Hamid was chosen to lead an ASEAN delegation to visit Burma to observe democratic reforms .
O O O O O O O O O O O O O O O O O O O O O O O O B-geo O	The number of confirmed deaths from Hurricane Katrina has climbed to nearly 900 , with the majority , 646 , in the state of Louisiana .
O O O B-per I-per O O O O O O O O O O O O B-geo O	He also says Mr. Bush will call on the international community to fulfill its financial pledges to Iraq .
O O O O O O O O O O O O O O O O O O O O O O O B-tim O	Police said the alleged kidnappers , dressed as policemen , snatched the children from their mother after she picked them up at school Friday .
B-per O B-tim I-tim I-tim O O O O	Witty was 27th in Sunday 's 1,000-meter race .
O O O O B-geo O O O O O O O O O O B-tim O	The attack was in Orissa state , nearly 550 kilometers south of the state capital Bhubaneshwar .
O O O O B-geo O B-org B-gpe B-org O O O O O O O O O B-tim I-tim O O	Gangs and militants in Nigeria 's oil-rich Niger Delta region have kidnapped dozens of foreign workers over the past two years .
O B-org O B-per I-per O O O O O O O O O O O O O O	A WFP spokeswoman Amor Almagro said the three are members of a helicopter crew managed by the agency .
O O O O O O O O O O O	She said the whales measure some 3.5 to 4.5 meters .
O O O O O O O	There were no reports of violence .
O O B-per I-per I-per O O O O O O O O B-tim O O	Hospital director Nguyen Quoc Hung says the woman has been under treatment for five days .
O O O O O O O O B-per I-per B-tim O O O O O O O O O O O O O O O B-nat O O O O O O O B-tim O	But the federal head of reconstruction efforts , Donald Powell Thursday stopped short of saying the new , reinforced levees would withstand a hurricane stronger than Katrina , which triggered the levee failure in August .
B-geo O B-geo O O O O O O B-tim O O B-geo O O O O O O O O O O O O O O O O O	Taiwan and China split amid a civil war in 1949 , but Beijing still considers the island part of its territory and has threatened military force to reclaim it .
O O O O O O B-org O O O O O O O O O O O O O O O O O O O O O O O O O	The government is still rejecting any U.N. deployment to the region , where more than three years of violence has killed nearly 2,00,000 people , and displaced some two million others .
O O O O O O	No other details were available .
O O O O O O O B-geo O O O O O O B-org O O O O O O	A radical Muslim cleric on trial in London on charges of advocating murder of non-Muslims has denied inciting any killings .
B-gpe O O O O O O O O O O O O O O O	Turkish police have detained at least 50 suspected al-Qaida-linked militants in raids across nine provinces .
B-per I-per O O O O O O O O O O B-tim O O O O O O O O O O O O O O O O O O O O	Mr. Singh is scheduled to speak to the upper house of parliament Thursday and is expected to reassure it that the government will not accept any changes to last year 's deal .
O B-org I-org I-org I-org I-org O O B-tim O O O O O O B-gpe O O O O O O O B-geo O	The South African Nobel Peace Prize winner said Sunday he hopes cardinals will elect an African when they meet this month at the Vatican .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-tim I-tim O	Government downsizing , drought , a drop in construction , the decline in tourism , and less income from the renewal of fishing vessel licenses have held GDP growth to an average of 1 % over the past decade .
B-per I-per O B-tim O B-geo O O O O O O O	Mr. Chavez on Monday accused U.S. officers at the embassy of spying .
B-gpe O O O O O O O O O O O O O O O O O O O O O O O O	Israeli news reports say several people were injured during the evictions , including a deputy police commander who was hospitalized with an eye injury .
O O O O O O O B-geo O	The majority cross the border into neighboring China .
B-gpe O O O O O O O O O O O O O O O O O B-geo O O O O O O O O O B-geo O O O	Iraqi authorities say the bodies of 18 young Shi'ite men have been found near the northern city of Mosul , where they were headed to work at a U.S. military base .
O O O B-geo O O O O O O O O O O O O O O O O O O B-org I-org O O O O O O O O	Improved relations with Venezuela have eased worries about restrictions on bilateral trade , but the business sector remains concerned about the pending US Congressional approval of the US-Colombia Trade Promotion Agreement .
B-per O B-tim O O O O O O O O O O O O O O O	Rood said today he believes progress had been made and that further talks will resolve the dispute .
O O O B-geo O O O O O O O O B-geo O O O O O O O O O	"The law says China will employ "" non-peaceful means "" to prevent Taiwan 's independence if efforts at peaceful reunification fail ."
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	In his delight he lifted up his voice and brayed , but then every one knew him , and his owner came up and gave him a sound cudgelling for the fright he had caused .
O O O O O O O O O O B-per I-per O O O B-geo O O O O O O O O O B-org B-tim I-tim I-tim I-tim I-tim O	Fourteen astronauts are currently training for the flight including Astronaut Yang Liwei , who became China 's first man in space when he flew aboard Shenzhou Five in October , 2003 .
O O O O O O O O O O O O O O O O O O O O	Sources say lawmakers are likely to try to restore funding to repair the telescope , which has widespread support .
O O B-per I-per O O O O O O O B-gpe O O O O B-geo O	She reaffirmed Mr. Bush 's support for the vision of a Palestinian state living side-by-side with Israel .
O O O O O O O O O O O O O O O O O O B-tim O	A coalition spokeswoman says a bomb was detonated by remote control inside a vehicle near a coalition patrol Monday .
O O B-geo I-geo O O O O O O O O B-org O O O O O O O O O O O O	Officials in Saudi Arabia say authorities have arrested three men with alleged al-Qaida links , including one who officials say was preparing for attacks .
O O O O O O O O O O O O O O B-geo O O O O O O O O O O O O	A published report says donors plan to withhold $ 375 million in aid from Ethiopia in light of the government 's response to recent opposition-led protests .
O O O O O O O O O O O O O O O	But no single party is expected to have enough seats to form a government .
O O O O O O B-geo O B-geo O O O O O O O O O B-geo O O O	That remark is likely aimed at Georgia and Ukraine , which have sought to join the alliance over Moscow 's objections .
B-per I-per O O O O O O O O B-geo O O O O O O B-org I-org O	President Bush is scheduled to give the turkeys the traditional Thanksgiving pardon during a ceremony at the White House .
B-geo O O B-org I-org O O O O O O O B-org I-org O O O O O O O O O O O O O O O O O O B-org I-org I-org O	Iran 's hard-line Guardian Council has approved a bill that would block United Nations inspections of its nuclear facilities and allow it to resume uranium enrichment if it is referred to the U.N. Security Council .
O O B-gpe O O O O O O O O O O O B-geo O	Nearly 110 American soldiers are said to have been disciplined for their actions in Iraq .
O O O O B-per O B-tim I-tim I-tim O O O O O O O O O O O	The overthrow of President BAKIEV in April , 2010 and subsequent ethnic clashes left hundreds dead and damaged infrastructure .
O O O O O O O O B-geo O O O O O O O O O O O B-org I-org I-org I-org O O	"The extravagant three-and-one-half hour opening ceremony will represent China 's culture from ancient to modern times under the theme of "" Civilization and Harmony . """
B-geo O O O O O O O O O O O O O O O O O O O O O	Mogadishu has endured more than a year of chronic violence stemming from the conflict between Islamist militants and Ethiopian-backed government forces .
O O O O O O O O O O	The leaders stressed the importance of building strong relations .
O O O O O O O O O O O O B-geo O O O O O B-geo O O O O O B-tim I-tim I-tim O	On his campaign web site , the senator highlights his plan for Iraq , which calls for most U.S. troops to withdraw by the end of 2007 .
B-geo O O O O O O O B-tim O B-gpe O B-per I-per I-per O O O B-geo O	India reaffirmed it 's commitment to the project Saturday during Indian Foreign Minister Natwar Singh 's visit to Tehran .
O B-per O O O O O B-geo B-tim O O O O O O O O O O O O O O O O	General Lukic , who arrived in The Hague Monday , sought the extra time to permit a medical examination following vascular surgery last week .
O O O O B-geo O O O O O O O B-geo O O O O O O O O B-geo I-geo O O O	Speaking to reporters in Jakarta after the meeting , he also said Indonesia is ready to play a role in the Middle East peace process .
B-org I-org I-org I-org I-org O O O O B-geo O O O O O B-tim I-tim O	The Organization of American States has agreed to oversee Venezuela 's upcoming Congressional elections on December 4 .
B-per I-per O O O B-tim I-tim O O O O O O O O O O O O O O O O	President Lahoud re-appointed him on March 10 , but he has not been able to bring the opposition into a new government .
O O B-org I-org I-org I-org O B-geo O O O O O O O O O O O O O	Undersecretary-General for Political Affairs Ibrahim Gambari said Damascus has not responded to requests for documents and for interviews with witnesses .
B-gpe B-per O B-per I-per O O O O O O B-gpe B-per I-per I-per O O O O O O O O O O O	Israeli Prime Minister Benjamin Netanyahu says he wants to meet with Palestinian President Mahmoud Abbas every two weeks as they enter into direct peace talks .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	The enrichment process can be used to produce either nuclear fuel for peaceful purposes ( such as reactors to generate electricity ) or weapons-grade uranium suitable for warheads .
O O O O O O O O O O O O O O O O O O O O O O O O	Prosecutors say more than 500 people were detained during the protests , but opposition activists put the number at more than one thousand .
B-per I-per O O O O O O O O O O B-gpe O O O O O O O O O O O O O O O O O O O O O	"Shon Meckfessel , a friend who says he stayed behind at an Iraqi hotel because he was sick , has said the other hikers made a "" simple and very regrettable mistake . """
B-gpe O O O B-tim O O O O O O B-geo O B-geo I-geo O O B-per O O O O O O O O O	Russian news agencies reported Monday mass deaths of birds in the south in Stavropol Territory , and Serbia confirmed it in dead swans in several areas .
B-geo O O O O B-geo O O O O O O O O O O O O O O O O O	India also agreed to help Burma in a host of projects such as building roads , developing waterways , and a port .
B-per I-per O O O O O O O O O O O B-per O O O O O O O O O O	Mr. Obama told dignitaries at the inaugural lunch that he was praying for Kennedy , who he called a warrior for civil rights .
O B-org I-org O B-tim O O O O B-geo O O O B-tim O O	De Hoop Scheffer said Thursday he is encouraged by Georgia 's improvements in recent years .
B-gpe O O O O O O O O O O O O	Israeli military officials say no one was hurt in the rocket attack .
O O O O O O O O O O O O O O	The virus is mainly passed on to humans through contact with infected poultry .
O B-geo O B-per I-per O O B-gpe O O O O O B-org I-org O O O O O O O O O O B-geo O O O O	"In Washington , President Bush congratulated the Iraqi people and the 275-member interim National Assembly , saying it is a "" bright moment "" in Iraq 's democratic process ."
O O O B-gpe O O B-gpe O O O O O O B-geo B-tim O O O O O	Meanwhile , the Israeli army said Palestinian militants detonated a roadside bomb in Gaza Thursday , wounding one soldier .
O B-gpe O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	The Israeli Government responded to the recession by implementing a modest fiscal stimulus package and an aggressive expansionary monetary policy - including cutting interest rates to record lows , purchasing government bonds , and intervening in the foreign currency market .
O B-gpe O O O O O O O O B-geo O B-tim I-tim O O O O O O O O O O O O O O O O B-tim I-tim O	A Pakistani bus will carry out a trial run to Amritsar on December 13 , and the full twice-weekly passenger service between the two cities is expected to begin on December 23 .
O B-org I-org O O B-tim O O O O O O O O O O O B-org O O O O O O O O O O B-geo O O B-geo O	The U.S. Army began work Thursday on a long process to destroy nearly 9,50,000 liters of deadly VX nerve gas agent that has been stored in the midestern U.S. state of Indiana .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	The dangerous H5N1 strain of the virus is mainly transmitted by contact with infected animals , but experts fear it could mutate into a form that is easily passed between people .
O O B-org B-gpe O O O O O O O O B-geo O O O O O O	Hundreds of North Koreans have broken into embassies and foreign schools in China in recent years seeking asylum .
B-per I-per O O O O B-org O O O O O O O O O O	Mr. Kagame says asking the ethnic Hutu rebels to voluntarily disarm is not an attainable goal .
O O O O O O O O O O	Authorities say 16 of the machines have been recovered .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Other recommendations include allowing greater media freedoms , more political parties and provisions for addressing grievances of the country 's Kurdish community , which has long complained of discrimination .
B-gpe O O O O O O O O O O O O O O O	Chinese officials say a gas explosion has trapped at least 50 coal miners deep underground .
O O O O O B-org I-org O O O O B-tim I-tim O O B-gpe O O O O O O O	Shooting incidents in the northern West Bank have increased in the past two weeks after Israeli troops began raids in the area .
O B-per I-per I-per O O O O O O O B-tim O B-geo O O B-geo O O O O O O O O O O O O O O	Taiwan President Chen Shui-bian says he plans to join a rally Saturday in Taipei to protest China 's threat to use force against the island if it formally declares independence .
B-org I-org O O O O O B-art I-art I-art O O O O O O O O O O	Japan Airlines says it will purchase 30 Boeing 7.00E+07 Dreamliner aircraft , with an option to buy 20 more .
B-geo O O O O O O O B-per I-per I-per O O O B-per I-per O O O O O B-tim I-tim I-tim I-tim O	U.S. media reports , however , say Attorney General John Ashcroft could depart before Mr. Bush is sworn in for a second term in January .
B-geo O O O O O O O O O O O O O O O O O O O O O O O	Iraq has the world 's third largest oil reserves , but it exports less oil now than it did before the U.S.-led invasion .
